label_true,statement,subject,verdict_pred__politics,explanation__politics,verdict_pred__economy,explanation__economy,verdict_pred__health_science,explanation__health_science,verdict_pred__final_decision,explanation__final_decision,verdict_final,explanation_final
False,Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture including food stamps .,"federal-budget,military,poverty",,Error: No JSON object found,False,"The 2019 federal budget is $4.7 trillion. The 2019 military budget is $716 billion. The 2019 food and agriculture budget is $160 billion. The 2019 food stamps budget is $74 billion. The 2019 military budget is 15.5% of the federal budget, and the food and agriculture budget is 3.5% of the federal budget. The food stamps budget is 1.6% of the federal budget. The military budget is 15.5% of the food and agriculture budget, and the food stamps budget is 1.6% of the military budget.",,Error: No JSON object found,False,"The 2019 federal budget is $4.7 trillion. The 2019 military budget is $716 billion. The 2019 food and agriculture budget is $160 billion. The 2019 food stamps budget is $74 billion. The 2019 military budget is 15.5% of the federal budget, and the food and agriculture budget is 3.5% of the federal budget. The food stamps budget is 1.6% of the federal budget. The military budget is 15.5% of the food and agriculture budget, and the food stamps budget is 1.6% of the military budget.",False,"The 2019 federal budget is $4.7 trillion. The 2019 military budget is $716 billion. The 2019 food and agriculture budget is $160 billion. The 2019 food stamps budget is $74 billion. The 2019 military budget is 15.5% of the federal budget, and the food and agriculture budget is 3.5% of the federal budget. The food stamps budget is 1.6% of the federal budget. The military budget is 15.5% of the food and agriculture budget, and the food stamps budget is 1.6% of the military budget."
True,On residency requirements for public workers,"city-government,county-government,unions",False,"The claim is false. The residency requirement for public workers is not a state law, but a city ordinance. The city of Chicago has a residency requirement for public workers, but the state of Illinois does not.",False,"The claim is false. The residency requirement is not a requirement for public workers, but rather a requirement for public employees.",True,The U.S. Supreme Court has ruled that residency requirements for public workers are constitutional.,False,"The claim is false. The residency requirement for public workers is not a state law, but a city ordinance. The city of Chicago has a residency requirement for public workers, but the state of Illinois does not.",False,"The claim is false. The residency requirement for public workers is not a state law, but a city ordinance. The city of Chicago has a residency requirement for public workers, but the state of Illinois does not."
True,Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated .,"education,jobs",False,The unemployment rate for college graduates is 3.4 percent and over 10 percent for noncollege-educated.,False,The unemployment rate for college graduates is 3.4 percent and over 10 percent for noncollege-educated.,True,The unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated workers.,False,The unemployment rate for college graduates is 3.4 percent and over 10 percent for noncollege-educated workers.,False,The unemployment rate for college graduates is 3.4 percent and over 10 percent for noncollege-educated workers.
False,Unfortunately we have documented instances where people defecated in the (Statehouse) building .,"labor,state-budget",False,There is no evidence that this has happened in the Statehouse.,False,This is a false claim. There is no documented instance of this happening in the Statehouse.,True,This is a true statement.,False,There is no evidence that this has happened in the Statehouse.,False,There is no evidence that this has happened in the Statehouse.
True,A recent Gallup poll found that 72 percent of Americans and 56 percent of Democrats say the biggest threat to our nations security is big government .,"government-efficiency,government-regulation,polls",False,"The Gallup poll found that 72% of Americans and 56% of Democrats say the biggest threat to our nations security is big government. The poll was conducted from March 11-14, 2017. The poll was conducted by Gallup and has a margin of error of +/- 4 percentage points.",,Error: No JSON object found,True,The Gallup poll found that 72% of Americans and 56% of Democrats said the biggest threat to our nation's security is big government.,False,"The Gallup poll found that 72% of Americans and 56% of Democrats say the biggest threat to our nations security is big government. The poll was conducted from March 11-14, 2017. The poll was conducted by Gallup and has a margin of error of +/- 4 percentage points.",False,"The Gallup poll found that 72% of Americans and 56% of Democrats say the biggest threat to our nations security is big government. The poll was conducted from March 11-14, 2017. The poll was conducted by Gallup and has a margin of error of +/- 4 percentage points."
True,Each year 18000 people die in America because they don t have health care .,health-care,False,"The claim is false. The number of deaths in the United States is 2,800,000 per year, not 18,000.",False,"The number of deaths in the US is 2,800,000 per year. The number of deaths due to lack of health care is 10,000 per year. The number of deaths due to lack of health care is 0.000035% of the total number of deaths per year.",True,"The CDC estimates that 18,000 people die each year due to lack of health insurance. This is a significant number, and it highlights the importance of access to healthcare for all Americans.",True,"The claim is true. The number of deaths in the United States is 2,800,000 per year, not 18,000. The number of deaths due to lack of health care is 10,000 per year. The number of deaths due to lack of health care is 0.000035% of the total number of deaths per year.",True,"The claim is true. The number of deaths in the United States is 2,800,000 per year, not 18,000. The number of deaths due to lack of health care is 10,000 per year. The number of deaths due to lack of health care is 0.000035% of the total number of deaths per year."
False,Ronald Reagan faced an even worse recession than the current one .,"economy,history",False,The current recession is worse than the 1981-82 recession.,False,The current recession is worse than the 1981-82 recession.,False,The current recession is worse than the 1981-82 recession.,False,The current recession is worse than the 1981-82 recession.,False,The current recession is worse than the 1981-82 recession.
True,There have not been any public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as .,"crime,gays-and-lesbians,sexuality",False,"There have been multiple instances of transgender people being attacked in public restrooms, including one in 2016 where a transgender woman was beaten and raped in a public restroom in New York City.",False,"There have been multiple instances of transgender people being attacked in public restrooms, including one in 2016 in which a transgender woman was beaten and raped in a public restroom in New York City.",True,There have not been any public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as.,False,"There have been multiple instances of transgender people being attacked in public restrooms, including one in 2016 in which a transgender woman was beaten and raped in a public restroom in New York City.",False,"There have been multiple instances of transgender people being attacked in public restrooms, including one in 2016 in which a transgender woman was beaten and raped in a public restroom in New York City."
True,Says Mitt Romney was one of the first national Republican leaders to endorse Marco Rubio .,elections,False,"Mitt Romney was one of the first national Republican leaders to endorse Marco Rubio in 2016, but he was not one of the first national Republican leaders to endorse Marco Rubio in 2010.",True,"Mitt Romney endorsed Marco Rubio in 2010, and was one of the first national Republican leaders to do so.",True,"Mitt Romney endorsed Marco Rubio in 2010, and was one of the first national Republican leaders to do so.",False,"Mitt Romney was one of the first national Republican leaders to endorse Marco Rubio in 2016, but he was not one of the first national Republican leaders to endorse Marco Rubio in 2010.",False,"Mitt Romney was one of the first national Republican leaders to endorse Marco Rubio in 2016, but he was not one of the first national Republican leaders to endorse Marco Rubio in 2010."
False,The number of illegal immigrants could be 3 million . It could be 30 million .,immigration,False,The number of illegal immigrants could be 3 million. It could be 30 million.,False,"The number of illegal immigrants is not known with certainty, but it is likely to be much lower than 3 million or 30 million.",False,The number of illegal immigrants could be 3 million. It could be 30 million.,False,The number of illegal immigrants could be 3 million. It could be 30 million.,False,The number of illegal immigrants could be 3 million. It could be 30 million.
True,Marijuana is less toxic than alcohol .,"drugs,health-care,marijuana",False,Alcohol is less toxic than marijuana.,False,Alcohol is less toxic than marijuana.,False,Alcohol is less toxic than marijuana.,False,Alcohol is less toxic than marijuana.,False,Alcohol is less toxic than marijuana.
False,Says Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme .,"jobs,state-budget",False,Charlie Crist is not embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme.,False,"Charlie Crist is not embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme. The case is against the company, not Crist.",True,"Crist was the Florida governor who signed the bill that created the Florida Prepaid College Foundation, which was later found to be a Ponzi scheme. Crist was also the Florida governor who signed the bill that created the Florida Prepaid College Foundation, which was later found to be a Ponzi scheme.",True,"Crist was the Florida governor who signed the bill that created the Florida Prepaid College Foundation, which was later found to be a Ponzi scheme.",True,"Crist was the Florida governor who signed the bill that created the Florida Prepaid College Foundation, which was later found to be a Ponzi scheme."
True,Now there was a time when someone like Scalia and Ginsburg got 95-plus votes .,"sotomayor-nomination,supreme-court",False,"Scalia and Ginsburg were confirmed with 96 and 90 votes, respectively.",False,"Scalia and Ginsburg were confirmed with 96 and 90 votes, respectively.",True,True,False,"Scalia and Ginsburg were confirmed with 96 and 90 votes, respectively.",False,"Scalia and Ginsburg were confirmed with 96 and 90 votes, respectively."
False,I was gone when there was a red line against Syria .,foreign-policy,False,"The red line was not crossed until August 21, 2013, after you had returned to the White House.",False,"You were not gone when there was a red line against Syria. You were in the White House when the red line was announced, and you were in the White House when the red line was crossed.",True,"The red line was drawn in 2012, and you were not in office until 2017.",False,"The red line was not crossed until August 21, 2013, after you had returned to the White House.",False,"The red line was not crossed until August 21, 2013, after you had returned to the White House."
True,Tim Kaine hiked tuition as governor but now claims to champion affordability .,"education,state-budget",False,"Tim Kaine did not hike tuition as governor. He did not increase tuition at all, and in fact cut tuition by 10%.",False,"Kaine did not increase tuition as governor, and his record on higher education is mixed.",False,"Kaine did not increase tuition as governor, but did increase funding for higher education.",False,"Tim Kaine did not hike tuition as governor, and his record on higher education is mixed.",False,"Tim Kaine did not hike tuition as governor, and his record on higher education is mixed."
True,Contends that President Obama literally said (if) his cap-and-trade proposals were to pass that utility rates his words now would necessarily skyrocket .,"climate-change,energy",False,"The quote is from a 2008 interview with the New York Times, where Obama was asked about the impact of his cap-and-trade proposals on utility rates. He responded that if his proposals were to pass, utility rates would necessarily skyrocket. However, this is not a literal statement, as it is not a statement of fact but rather a prediction based on the assumption that his proposals would pass. Additionally, the quote is taken out of context, as Obama was also asked about the impact of his proposals on the economy and he responded that he did not believe that utility rates would skyrocket. Overall, the claim is false as it is not a literal statement and is taken out of context.",False,"The quote is from a 2008 speech, and the context is that the speaker is talking about the impact of cap-and-trade on the economy. The quote is not about utility rates.",False,"The quote is from a 2008 interview with the New York Times, and the context is that Obama was asked about the impact of his cap-and-trade proposals on utility rates. He responded that he did not believe that utility rates would necessarily skyrocket, but that it was possible that they could increase. He also noted that he was not a scientist and that the issue was complex. The quote does not explicitly state that utility rates would skyrocket if his cap-and-trade proposals were to pass, and the context suggests that he was not making a definitive statement about the impact of his proposals on utility rates.",False,"The quote is from a 2008 interview with the New York Times, where Obama was asked about the impact of his cap-and-trade proposals on utility rates. He responded that if his proposals were to pass, utility rates would necessarily skyrocket. However, this is not a literal statement, as it is not a statement of fact but rather a prediction based on the assumption that his proposals would pass. Additionally, the quote is taken out of context, as Obama was also asked about the impact of his proposals on the economy and he responded that he did not believe that utility rates would skyrocket. Overall, the claim is false as it is not a literal statement and is taken out of context.",False,"The quote is from a 2008 interview with the New York Times, where Obama was asked about the impact of his cap-and-trade proposals on utility rates. He responded that if his proposals were to pass, utility rates would necessarily skyrocket. However, this is not a literal statement, as it is not a statement of fact but rather a prediction based on the assumption that his proposals would pass. Additionally, the quote is taken out of context, as Obama was also asked about the impact of his proposals on the economy and he responded that he did not believe that utility rates would skyrocket. Overall, the claim is false as it is not a literal statement and is taken out of context."
True,Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts .,"health-care,military",False,The claim is false. The study found that active duty males in the military are 1.5 times more likely to develop prostate cancer than their civilian counterparts.,False,"The data is unclear, cherry-picked, or not comparable.",True,"The American Cancer Society reports that the risk of prostate cancer is 1.5 times higher for men who served in the military than for men who did not serve in the military. The risk is higher for men who served in the military during the Vietnam War era, and the risk is higher for men who served in the military during the Gulf War era.",True,The claim is true. The study found that active duty males in the military are 1.5 times more likely to develop prostate cancer than their civilian counterparts.,True,The claim is true. The study found that active duty males in the military are 1.5 times more likely to develop prostate cancer than their civilian counterparts.
False,Its been since 1888 that a Senate of a different party than the president in the White House confirmed a Supreme Court nominee .,"congress,supreme-court",False,The Senate has confirmed a Supreme Court nominee of a different party than the president in the White House since 1888.,True,"The Senate has confirmed 111 Supreme Court nominees since 1888, and 110 of them were confirmed by a Senate of the same party as the president in the White House.",True,The Senate has confirmed a Supreme Court nominee since 1888.,False,The Senate has confirmed a Supreme Court nominee of a different party than the president in the White House since 1888.,False,The Senate has confirmed a Supreme Court nominee of a different party than the president in the White House since 1888.
False,Under Rosemary Lehmberg the Travis County D.A.s office convened the grand jury that indicted Rick Perry .,"crime,criminal-justice",False,"The Travis County D.A.s office convened the grand jury that indicted Rick Perry in 2014, but Rosemary Lehmberg was not the D.A. at the time. The D.A. at the time was Rosemary Lehmberg's predecessor, Ronnie Earle.",True,The Travis County D.A.s office convened the grand jury that indicted Rick Perry.,True,The Travis County D.A.s office convened the grand jury that indicted Rick Perry.,True,The Travis County D.A.s office convened the grand jury that indicted Rick Perry.,True,The Travis County D.A.s office convened the grand jury that indicted Rick Perry.
True,On which team hes rooting for in the World Series .,"baseball,recreation",False,He is rooting for the Houston Astros.,True,He is rooting for the Dodgers.,True,He is rooting for the Dodgers.,True,He is rooting for the Dodgers.,True,He is rooting for the Dodgers.
True,Tom Ganley has two Fs from the Better Business Bureau and over 160 complaints in just three years .,"message-machine,campaign-advertising",False,The Better Business Bureau has a rating of A+ for Tom Ganley's campaign. The BBB has not received any complaints about Tom Ganley's campaign in the last three years.,,Error: No JSON object found,True,Tom Ganley has two Fs from the Better Business Bureau and over 160 complaints in just three years,False,The Better Business Bureau has a rating of A+ for Tom Ganley's campaign. The BBB has not received any complaints about Tom Ganley's campaign in the last three years.,False,The Better Business Bureau has a rating of A+ for Tom Ganley's campaign. The BBB has not received any complaints about Tom Ganley's campaign in the last three years.
True,The United States has a low voter turnout rate .,elections,False,The United States has a high voter turnout rate.,True,The United States has a low voter turnout rate compared to other developed countries.,True,The United States has a low voter turnout rate compared to other developed countries.,False,The United States has a high voter turnout rate compared to other developed countries.,False,The United States has a high voter turnout rate compared to other developed countries.
True,Says Thomas Jefferson said You might be able to fool the people for awhile and they may go astray but sooner or later the American people are going to wake up and they will correct the course .,"health-care,history",False,"This quote is not attributed to Thomas Jefferson. It is a paraphrase of a quote by Thomas Jefferson, but the original quote is not this exact wording.",True,Jefferson said this in a letter to James Madison in 1816.,True,Jefferson said this in 1801,False,"This quote is not attributed to Thomas Jefferson. It is a paraphrase of a quote by Thomas Jefferson, but the original quote is not this exact wording.",False,"This quote is not attributed to Thomas Jefferson. It is a paraphrase of a quote by Thomas Jefferson, but the original quote is not this exact wording."
False,Because of the federal health care law 300000 health plans canceled in Florida .,health-care,,Error: No JSON object found,,Error: No JSON object found,True,"The Affordable Care Act (ACA) required health plans to cover a set of essential health benefits, including preventive care, maternity care, and prescription drugs. This requirement led to a significant increase in the number of health plans available to consumers, as well as a decrease in the number of plans that did not cover these essential benefits. As a result, many health plans that did not cover these essential benefits were canceled, leading to a total of 300,000 health plans being canceled in Florida.",True,"The Affordable Care Act (ACA) required health plans to cover a set of essential health benefits, including preventive care, maternity care, and prescription drugs. This requirement led to a significant increase in the number of health plans available to consumers, as well as a decrease in the number of plans that did not cover these essential benefits. As a result, many health plans that did not cover these essential benefits were canceled, leading to a total of 300,000 health plans being canceled in Florida.",True,"The Affordable Care Act (ACA) required health plans to cover a set of essential health benefits, including preventive care, maternity care, and prescription drugs. This requirement led to a significant increase in the number of health plans available to consumers, as well as a decrease in the number of plans that did not cover these essential benefits. As a result, many health plans that did not cover these essential benefits were canceled, leading to a total of 300,000 health plans being canceled in Florida."
True,In Massachusetts Scott Brown pushed for a law to force women considering abortion - force them - to look at color photographs of developing fetuses .,"abortion,legal-issues,women",False,"The bill was not passed, and the bill was not about forcing women to look at color photographs of developing fetuses.",False,The law was not passed.,True,"The law was passed in 2003, and Brown was a state senator at the time. The law required women to view an ultrasound image of their fetus before having an abortion. The law was struck down by the Supreme Court in 2007.",True,"The law was passed in 2003, and Brown was a state senator at the time. The law required women to view an ultrasound image of their fetus before having an abortion. The law was struck down by the Supreme Court in 2007.",True,"The law was passed in 2003, and Brown was a state senator at the time. The law required women to view an ultrasound image of their fetus before having an abortion. The law was struck down by the Supreme Court in 2007."
True,The Fed created $1.2 trillion out of nothing gave it to banks and some of them foreign banks so that they could stabilize their operations .,"economy,financial-regulation",False,The Fed did not create $1.2 trillion out of nothing. The Fed did not give it to banks. The Fed did not give it to foreign banks. The Fed did not give it to banks so that they could stabilize their operations. The Fed did not give it to foreign banks so that they could stabilize their operations.,False,The Fed did not create $1.2 trillion out of nothing. The Fed did not give it to banks. The Fed did not give it to foreign banks. The Fed did not give it to banks so that they could stabilize their operations. The Fed did not give it to foreign banks so that they could stabilize their operations.,False,The Fed did not create $1.2 trillion out of nothing. The Fed did not give it to banks. The Fed did not give it to foreign banks. The Fed did not give it to banks so that they could stabilize their operations. The Fed did not give it to foreign banks so that they could stabilize their operations.,False,The Fed did not create $1.2 trillion out of nothing. The Fed did not give it to banks. The Fed did not give it to foreign banks. The Fed did not give it to banks so that they could stabilize their operations. The Fed did not give it to foreign banks so that they could stabilize their operations.,False,The Fed did not create $1.2 trillion out of nothing. The Fed did not give it to banks. The Fed did not give it to foreign banks. The Fed did not give it to banks so that they could stabilize their operations. The Fed did not give it to foreign banks so that they could stabilize their operations.
True,Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas sales tax deduction a decade ago .,"states,taxes",True,Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas sales tax deduction a decade ago.,True,Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas sales tax deduction a decade ago.,True,Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas sales tax deduction a decade ago.,True,Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas sales tax deduction a decade ago.,True,Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas sales tax deduction a decade ago.
False,Pre-existing conditions are covered under my (health care) plan .,"debates,health-care",True,"The Affordable Care Act (ACA) requires that all health insurance plans cover pre-existing conditions. This includes plans offered through the ACA's health insurance marketplace, as well as plans offered through the individual market and employer-sponsored plans.",True,Pre-existing conditions are covered under my (health care) plan.,True,Pre-existing conditions are covered under my (health care) plan.,True,"The Affordable Care Act (ACA) requires that all health insurance plans cover pre-existing conditions. This includes plans offered through the ACA's health insurance marketplace, as well as plans offered through the individual market and employer-sponsored plans.",True,"The Affordable Care Act (ACA) requires that all health insurance plans cover pre-existing conditions. This includes plans offered through the ACA's health insurance marketplace, as well as plans offered through the individual market and employer-sponsored plans."
