label_true,statement,subject,verdict_pred__politics,explanation__politics,verdict_pred__economy,explanation__economy,verdict_pred__health_science,explanation__health_science,verdict_pred__final_decision,explanation__final_decision,verdict_final,explanation_final
False,We know there are more Democrats in Georgia than Republicans . We know that for a fact .,elections,True,"According to the official voter registration records in Georgia, as of January 2023, there are more registered Democrats than Republicans.",False,"The statement that there are more Democrats in Georgia than Republicans is inaccurate. According to the latest data from the Pew Research Center, as of 2022, the Democratic Party has a slight edge in Georgia, but the Republican Party remains the state's largest party.",True,"There is evidence to support the claim that there are more Democrats in Georgia than Republicans. According to a 2020 poll, 48% of Georgians identified as Democrats, while only 36% identified as Republicans.",True,"According to official voter registration records, there are more registered Democrats than Republicans in Georgia.",True,"According to official voter registration records, there are more registered Democrats than Republicans in Georgia."
False,PolitiFact Texas says Congressman Edwards attacks on Bill Flores are false .,"ethics,message-machine",False,PolitiFact Texas has not verified the claim that Congressman Edwards attacks on Bill Flores are false. There is no evidence to support this claim.,True,PolitiFact Texas has verified that Congressman Edwards' attacks on Bill Flores are false. There has not been any evidence to support his claims.,True,PolitiFact Texas has verified that Congressman Edwards' attacks on Bill Flores are false. There is no evidence to support the claims made by Edwards.,False,PolitiFact Texas has not verified the claim that Congressman Edwards attacks on Bill Flores are false. There is no evidence to support this claim.,False,PolitiFact Texas has not verified the claim that Congressman Edwards attacks on Bill Flores are false. There is no evidence to support this claim.
False,Denali is the Kenyan word for black power .,environment,False,Denali is a Native American word meaning ,False,"Denali is a Native American word from the Inuit language, not a Kenyan word.",False,Denali is not a Kenyan word. Denali is an Alaskan word meaning 'great mountain.',False,"Denali is a Native American word from the Inuit language, not a Kenyan word.",False,"Denali is a Native American word from the Inuit language, not a Kenyan word."
False,Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture including food stamps .,"federal-budget,military,poverty",False,"According to the Congressional Budget Office, 18% of federal spending goes to the military, not 57%, and 12% goes to food and agriculture, including food stamps, not 1%. ",False,"According to the CBO, in 2023, 18% of federal spending went to the military, and 12% went to food and agriculture including food stamps.",False,"According to the USDA, in 2022, 12.3% of federal spending went to food and agriculture, including food stamps. This is significantly different from the claim of 57%.",False,"The claim that 57% of federal spending goes to the military and 1% goes to food and agriculture including food stamps is inaccurate. According to the CBO and USDA, the actual percentages are 18% and 12.3%, respectively.",False,"The claim that 57% of federal spending goes to the military and 1% goes to food and agriculture including food stamps is inaccurate. According to the CBO and USDA, the actual percentages are 18% and 12.3%, respectively."
True,On residency requirements for public workers,"city-government,county-government,unions",True,"Several states have residency requirements for public workers, typically requiring them to live in the state for a certain number of years.",True,"Residency requirements for public workers are generally considered to be a way to ensure that public workers are actually residents of the state. However, there are some concerns about the potential impact of such requirements on fairness and equity.",True,"The majority of states in the US have residency requirements for public workers, typically requiring one to two years of residency in the state.",True,"Several states have residency requirements for public workers, typically requiring them to live in the state for a certain number of years.",True,"Several states have residency requirements for public workers, typically requiring them to live in the state for a certain number of years."
True,Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated .,"education,jobs",True,"According to the Bureau of Labor Statistics, the unemployment rate for college graduates was 4.4% in May 2023, and the unemployment rate for noncollege-educated individuals was 10.1% in the same month.",True,"The unemployment rate for college graduates is 4.4%, and the unemployment rate for noncollege-educated individuals is over 10%. This information is consistent with the latest data from the Bureau of Labor Statistics.",False,"The claim is incorrect. The unemployment rate for college graduates in the US is 3.4%, while the unemployment rate for non-college-educated individuals is 8.1% as of October 2023.",True,"The unemployment rate for college graduates is 4.4%, and the unemployment rate for noncollege-educated individuals is over 10%. This information is consistent with the latest data from the Bureau of Labor Statistics.",True,"The unemployment rate for college graduates is 4.4%, and the unemployment rate for noncollege-educated individuals is over 10%. This information is consistent with the latest data from the Bureau of Labor Statistics."
False,Unfortunately we have documented instances where people defecated in the (Statehouse) building .,"labor,state-budget",False,There has not been any evidence to support the claim that people have defecated in the Statehouse building.,False,There has not been any evidence to support the claim that people have defecated in the Statehouse building.,False,There has not been any evidence to support the claim that people have defecated in the Statehouse building.,False,There has not been any evidence to support the claim that people have defecated in the Statehouse building.,False,There has not been any evidence to support the claim that people have defecated in the Statehouse building.
True,A recent Gallup poll found that 72 percent of Americans and 56 percent of Democrats say the biggest threat to our nations security is big government .,"government-efficiency,government-regulation,polls",False,"The claim is inaccurate. According to a recent Gallup poll, the biggest threat to the nation's security is terrorism, not big government.",False,"The claim is inaccurate. According to a recent Gallup poll, only 28% of Americans and 16% of Democrats say the biggest threat to the nation's security is big government.",False,The claim is false. There has not been such a poll conducted by Gallup.,False,The claim is inaccurate according to multiple experts and there has not been a poll conducted by Gallup on this topic.,False,The claim is inaccurate according to multiple experts and there has not been a poll conducted by Gallup on this topic.
True,Each year 18000 people die in America because they don t have health care .,health-care,False,"According to the CDC, an estimated 22,000 people die in the U.S. each year due to lack of health insurance coverage.",False,"The number of deaths in America each year due to lack of healthcare is estimated to be around 22000, not 18000.",True,"According to the CDC, an estimated 18,000 people die in the United States each year due to lack of health insurance coverage.",True,"The CDC estimates that 18,000 people die in the U.S. each year due to lack of health insurance coverage.",True,"The CDC estimates that 18,000 people die in the U.S. each year due to lack of health insurance coverage."
False,Ronald Reagan faced an even worse recession than the current one .,"economy,history",False,There is no evidence to support the claim that Ronald Reagan faced an even worse recession than the current one.,False,There has not yet been a recession comparable to the current one in the United States.,False,There has not been evidence to support the claim that Ronald Reagan faced an even worse recession than the current one.,False,There has not yet been a recession comparable to the current one in the United States.,False,There has not yet been a recession comparable to the current one in the United States.
True,There have not been any public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as .,"crime,gays-and-lesbians,sexuality",False,"There have been reports of public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as, including instances of harassment, assault, and even death. ",False,"There have been reports of public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as, including instances of harassment, assault, and even death. These reports raise concerns about the potential impact of such policies on the safety of transgender people.",True,There has not been evidence to suggest that allowing transgender people to use the bathroom of the gender they identify as has resulted in any public safety issues.,False,"There have been reports of public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as, including instances of harassment, assault, and even death.",False,"There have been reports of public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as, including instances of harassment, assault, and even death."
True,Says Mitt Romney was one of the first national Republican leaders to endorse Marco Rubio .,elections,False,Romney did not endorse Marco Rubio at that time.,False,Mitt Romney did not endorse Marco Rubio at that time.,False,There is no evidence to support the claim that Mitt Romney endorsed Marco Rubio. There has not yet been any official endorsement from either candidate.,False,Mitt Romney did not endorse Marco Rubio at that time. There has not yet been any official endorsement from either candidate.,False,Mitt Romney did not endorse Marco Rubio at that time. There has not yet been any official endorsement from either candidate.
False,The number of illegal immigrants could be 3 million . It could be 30 million .,immigration,False,"The number of illegal immigrants in the U.S. is a highly contested issue, and there is no consensus on the exact number. According to a 2021 study by the Pew Research Center, the number of undocumented immigrants in the U.S. is estimated to be around 11 million. This estimate is based on a variety of factors, including census data, border crossings, and surveys. It is important to note that this number is an estimate, and the actual number of illegal immigrants in the U.S. could be higher or lower.",False,"The data on the number of illegal immigrants is unreliable and not comparable. There is no consensus on the exact number, and estimates vary widely. The most recent estimates from the Department of Homeland Security put the number at around 11 million, while other sources estimate it to be closer to 3 million. These estimates are not reliable and should not be used as a basis for policy decisions.",False,"The evidence does not support the claim that the number of illegal immigrants in the United States is 3 million or 30 million. According to the Pew Research Center, as of 2023, there are an estimated 11 million undocumented immigrants in the United States.",False,"The number of illegal immigrants in the U.S. is a highly contested issue, and there is no consensus on the exact number. According to a 2021 study by the Pew Research Center, the number of undocumented immigrants in the U.S. is estimated to be around 11 million.",False,"The number of illegal immigrants in the U.S. is a highly contested issue, and there is no consensus on the exact number. According to a 2021 study by the Pew Research Center, the number of undocumented immigrants in the U.S. is estimated to be around 11 million."
True,Marijuana is less toxic than alcohol .,"drugs,health-care,marijuana",False,"Marijuana and alcohol are both psychoactive substances with similar toxicity levels. According to the Centers for Disease Control and Prevention, marijuana is less harmful than alcohol in terms of short-term effects, but it can still cause impairment and addiction.",True,"Marijuana and alcohol have similar toxicity levels, according to the Centers for Disease Control and Prevention (CDC). However, marijuana's effects on the brain can last longer than alcohol's.",True,"Marijuana and alcohol have similar toxicity profiles, according to the Centers for Disease Control and Prevention (CDC). However, marijuana's effects on the brain and liver may differ from alcohol's, and there is evidence to suggest that marijuana may be addictive.",False,"Marijuana and alcohol are both psychoactive substances with similar toxicity levels. However, marijuana's effects on the brain can last longer than alcohol's, and there is evidence to suggest that marijuana may be addictive.",False,"Marijuana and alcohol are both psychoactive substances with similar toxicity levels. However, marijuana's effects on the brain can last longer than alcohol's, and there is evidence to suggest that marijuana may be addictive."
False,Says Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme .,"jobs,state-budget",False,There has not been any evidence to support the claim that Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme.,False,There has not been any information to suggest that Charlie Crist is involved in a fraud case or a Ponzi scheme.,True,"There is evidence to support the claim that Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme. This evidence includes a whistleblower complaint filed with the Department of Justice, which alleges that Crist conspired with others to deceive the government and enrich himself.",False,There has not been any evidence to support the claim that Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme.,False,There has not been any evidence to support the claim that Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme.
True,Now there was a time when someone like Scalia and Ginsburg got 95-plus votes .,"sotomayor-nomination,supreme-court",True,"Scalia and Ginsburg received 95-plus votes on numerous occasions, most recently in 2012.",False,The claim is inaccurate. There has not been a time when a Supreme Court Justice received 95-plus votes.,False,The claim is inaccurate. There has not been any instance where a Supreme Court Justice has received 95-plus votes.,False,The claim is inaccurate. There has not been a time when a Supreme Court Justice received 95-plus votes.,False,The claim is inaccurate. There has not been a time when a Supreme Court Justice received 95-plus votes.
False,I was gone when there was a red line against Syria .,foreign-policy,False,There has not been a red line against Syria in recent years.,False,There has not been a red line against Syria in recent times.,False,There has not been a red line against Syria in recent years. There has not been any such agreement between the US and Syria on a red line.,False,There has not been a red line against Syria in recent years. There has not been any such agreement between the US and Syria on a red line.,False,There has not been a red line against Syria in recent years. There has not been any such agreement between the US and Syria on a red line.
True,Tim Kaine hiked tuition as governor but now claims to champion affordability .,"education,state-budget",False,"Kaine did raise tuition as governor, but he has also championed affordability initiatives since then, including a $10 minimum wage and affordable housing programs.",True,"Kaine's tuition hike as governor is a valid point of contention, and his current stance on affordability is inconsistent with his past actions.",False,"There is no evidence to support the claim that Tim Kaine has hiked tuition as governor. He has made claims about affordability, but there is no evidence to support the claim that he has actually increased tuition.",False,"Kaine did raise tuition as governor, but he has also championed affordability initiatives since then, including a $10 minimum wage and affordable housing programs.",False,"Kaine did raise tuition as governor, but he has also championed affordability initiatives since then, including a $10 minimum wage and affordable housing programs."
True,Contends that President Obama literally said (if) his cap-and-trade proposals were to pass that utility rates his words now would necessarily skyrocket .,"climate-change,energy",False,"President Obama did not explicitly state that utility rates would skyrocket if his cap-and-trade proposals passed. While he did propose ambitious climate change legislation, there is no evidence to suggest that he made such a direct connection between his proposals and utility rate increases.",False,The statement that utility rates would skyrocket if President Obama's cap-and-trade proposals passed is false. There is no evidence to support this claim.,False,"There is no evidence to support the claim that President Obama has said that utility rates would skyrocket if his cap-and-trade proposals passed. Utility rates are influenced by a variety of factors, including fuel prices, market conditions, and government regulations. While the cap-and-trade proposals could potentially reduce greenhouse gas emissions, it is not clear whether they would have a significant impact on utility rates.",False,"President Obama did not explicitly state that utility rates would skyrocket if his cap-and-trade proposals passed. While he did propose ambitious climate change legislation, there is no evidence to suggest that he made such a direct connection between his proposals and utility rate increases.",False,"President Obama did not explicitly state that utility rates would skyrocket if his cap-and-trade proposals passed. While he did propose ambitious climate change legislation, there is no evidence to suggest that he made such a direct connection between his proposals and utility rate increases."
True,Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts .,"health-care,military",True,"According to the American Cancer Society, active-duty military personnel are twice as likely to develop prostate cancer than civilian men.",True,"According to the American Cancer Society, active-duty military personnel are twice as likely to develop prostate cancer than civilian men.",True,"Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts. This is due to a number of factors, including exposure to ionizing radiation, certain chemicals, and hormonal factors. The increased risk of prostate cancer among active duty males in the military is well-documented in the literature.",True,"Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts. This is due to a number of factors, including exposure to ionizing radiation, certain chemicals, and hormonal factors.",True,"Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts. This is due to a number of factors, including exposure to ionizing radiation, certain chemicals, and hormonal factors."
False,Its been since 1888 that a Senate of a different party than the president in the White House confirmed a Supreme Court nominee .,"congress,supreme-court",True,"According to a non-partisan analysis by the Congressional Research Service, the last time a Senate of a different party than the president confirmed a Supreme Court nominee was in 1888.",True,"This is accurate according to the Senate Rules of Procedure. The Constitution requires that the Senate confirm Supreme Court nominees, and the Senate has not confirmed a nominee of a different party than the president since 1888.",True,"This is accurate according to the Senate rules. The Constitution requires that the Senate confirm Supreme Court nominees, and the Senate has not confirmed a nominee from a party different than the president since 1888.",True,"According to a non-partisan analysis by the Congressional Research Service, the last time a Senate of a different party than the president confirmed a Supreme Court nominee was in 1888.",True,"According to a non-partisan analysis by the Congressional Research Service, the last time a Senate of a different party than the president confirmed a Supreme Court nominee was in 1888."
False,Under Rosemary Lehmberg the Travis County D.A.s office convened the grand jury that indicted Rick Perry .,"crime,criminal-justice",False,There is no evidence to support the claim that Under Rosemary Lehmberg the Travis County D.A.s office convened the grand jury that indicted Rick Perry.,False,The claim is inaccurate. There has not been any evidence to suggest that this is true.,False,There is no evidence to support the claim that Under Rosemary Lehmberg the Travis County D.A.s office convened the grand jury that indicted Rick Perry.,False,The claim is inaccurate. There has not been any evidence to suggest that Under Rosemary Lehmberg the Travis County D.A.s office convened the grand jury that indicted Rick Perry.,False,The claim is inaccurate. There has not been any evidence to suggest that Under Rosemary Lehmberg the Travis County D.A.s office convened the grand jury that indicted Rick Perry.
True,On which team hes rooting for in the World Series .,"baseball,recreation",False,"The text does not provide any information about the claimant's preferences or the World Series, therefore I cannot verify the claim.",False,"The text does not provide information about the claim or subjects, therefore I cannot provide a verdict.",False,"The text does not provide information about the claim or subjects, therefore I cannot provide a verdict.",False,"The text does not provide any information about the claimant's preferences or the World Series, therefore I cannot verify the claim.",False,"The text does not provide any information about the claimant's preferences or the World Series, therefore I cannot verify the claim."
True,Tom Ganley has two Fs from the Better Business Bureau and over 160 complaints in just three years .,"message-machine,campaign-advertising",False,There is no evidence to support the claim that Tom Ganley has two Fs from the Better Business Bureau and over 160 complaints in just three years.,False,The claim is inaccurate. There is no information available on Tom Ganley's BBB rating or complaints.,False,There is no evidence to support the claim that Tom Ganley has two Fs from the Better Business Bureau and over 160 complaints in just three years.,False,The claim is inaccurate. There is no information available on Tom Ganley's BBB rating or complaints.,False,The claim is inaccurate. There is no information available on Tom Ganley's BBB rating or complaints.
True,The United States has a low voter turnout rate .,elections,False,"The U.S. has a higher voter turnout rate than many other countries, according to the U.S. Election Commission. In the 2020 presidential election, the national turnout rate was 66.9%, which is higher than the turnout rate in countries such as Canada, South Korea, and Japan.",False,"The US voter turnout rate is actually higher than the average for OECD countries. According to the OECD, the US voter turnout rate in 2020 was 64%, while the average for OECD countries was 58%.",False,"The United States has a high voter turnout rate, not a low one. According to the United States Election Commission, the national voter turnout rate in the 2020 presidential election was 67%.",False,"The US voter turnout rate is actually higher than the average for OECD countries, according to the OECD.",False,"The US voter turnout rate is actually higher than the average for OECD countries, according to the OECD."
True,Says Thomas Jefferson said You might be able to fool the people for awhile and they may go astray but sooner or later the American people are going to wake up and they will correct the course .,"health-care,history",True,Jefferson's quote accurately reflects the sentiment that the American people have the ability to correct their course. This sentiment is supported by historical evidence.,True,"Jefferson's quote accurately reflects the sentiment of the American people at the time. While the American people may be fooled for a short time, they will eventually wake up and correct their course.",False,The claim lacks evidence to support the assertion that Thomas Jefferson said this quote. There is no known source for this quote.,True,Jefferson's quote accurately reflects the sentiment that the American people have the ability to correct their course. This sentiment is supported by historical evidence.,True,Jefferson's quote accurately reflects the sentiment that the American people have the ability to correct their course. This sentiment is supported by historical evidence.
False,Because of the federal health care law 300000 health plans canceled in Florida .,health-care,False,The federal health care law did not cause 300000 health plans to cancel in Florida.,False,The federal health care law has not caused a significant number of health plans to cancel in Florida.,False,"The federal health care law did not cause the cancellation of 300000 health plans in Florida. There are a number of factors that contributed to the decline in health insurance coverage in the state, including the state's decision to opt out of the Affordable Care Act's Medicaid expansion program and the high cost of health care in Florida.",False,"The federal health care law did not cause 300000 health plans to cancel in Florida. There are a number of factors that contributed to the decline in health insurance coverage in the state, including the state's decision to opt out of the Affordable Care Act's Medicaid expansion program and the high cost of health care in Florida.",False,"The federal health care law did not cause 300000 health plans to cancel in Florida. There are a number of factors that contributed to the decline in health insurance coverage in the state, including the state's decision to opt out of the Affordable Care Act's Medicaid expansion program and the high cost of health care in Florida."
True,In Massachusetts Scott Brown pushed for a law to force women considering abortion - force them - to look at color photographs of developing fetuses .,"abortion,legal-issues,women",False,There has not been any legislation in Massachusetts that requires women seeking abortions to view graphic photographs of fetal development.,False,There has not been any legislation in Massachusetts that requires women seeking abortions to view graphic photographs of fetal development.,True,"A law requiring women in Massachusetts to view graphic photographs of developing fetuses was passed in 2018. Such laws have been challenged in other states, but remain in effect in Massachusetts.",True,There has been legislation in Massachusetts that requires women seeking abortions to view graphic photographs of fetal development.,True,There has been legislation in Massachusetts that requires women seeking abortions to view graphic photographs of fetal development.
True,The Fed created $1.2 trillion out of nothing gave it to banks and some of them foreign banks so that they could stabilize their operations .,"economy,financial-regulation",False,"There is no evidence to support the claim that the Fed created $1.2 trillion out of nothing. The Fed has the ability to create money through various mechanisms, but the process of creating money out of nothing is not well-documented and controversial.",False,"The Fed did not create $1.2 trillion out of nothing. The Fed creates money through various mechanisms, including open market operations and monetary policy tools. While the Fed's actions can influence the overall money supply, the creation of $1.2 trillion out of nothing is inaccurate.",False,"There is no evidence to support the claim that the Fed created $1.2 trillion out of nothing. The Fed has the ability to create money through various mechanisms, but the process of creating money out of nothing is not well-understood and controversial.",False,"The Fed did not create $1.2 trillion out of nothing. The Fed creates money through various mechanisms, including open market operations and monetary policy tools.",False,"The Fed did not create $1.2 trillion out of nothing. The Fed creates money through various mechanisms, including open market operations and monetary policy tools."
True,Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas sales tax deduction a decade ago .,"states,taxes",True,"According to a 2023 study by the Tax Foundation, the Texas sales tax deduction resulted in a $10.2 billion increase in family budgets in 2022.",True,"The Texas sales tax deduction successfully restored a decade ago has resulted in a significant increase in family budgets, with families keeping over $10 billion in their budgets since its implementation.",False,There is no evidence to support the claim that Texas families have kept $10 billion in their family budgets since the restoration of the sales tax deduction.,True,"The Texas sales tax deduction resulted in a $10.2 billion increase in family budgets in 2022, according to a 2023 study by the Tax Foundation.",True,"The Texas sales tax deduction resulted in a $10.2 billion increase in family budgets in 2022, according to a 2023 study by the Tax Foundation."
False,Pre-existing conditions are covered under my (health care) plan .,"debates,health-care",True,"Pre-existing conditions are covered under many health care plans in the United States, according to the Affordable Care Act.",True,Pre-existing conditions are typically covered under most health care plans.,True,Pre-existing conditions are typically covered under most health care plans in the United States.,True,"Pre-existing conditions are covered under many health care plans in the United States, according to the Affordable Care Act.",True,"Pre-existing conditions are covered under many health care plans in the United States, according to the Affordable Care Act."
True,Greg Abbott activated the state guard to monitor Jade Helm 15 in case the troops try to impose martial law disarm innocent Texans and detain them in tunnels beneath closed Walmart stores .,"military,states",False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15.,False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15 in case the troops try to impose martial law.,False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15 in case the troops try to impose martial law.,False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15.,False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15.
False,Says he won the second debate with Hillary Clinton in a landslide in every poll .,"debates,elections,polls",False,There has not been any evidence to support the claim that the candidate won the second debate with Hillary Clinton in a landslide in every poll.,False,There has not been any evidence to suggest that the claimant won the second debate with Hillary Clinton in a landslide in any poll.,False,There has not been any evidence to support the claim that the claimant won the second debate with Hillary Clinton in a landslide in every poll.,False,There has not been any evidence to support the claim that the candidate won the second debate with Hillary Clinton in a landslide in every poll.,False,There has not been any evidence to support the claim that the candidate won the second debate with Hillary Clinton in a landslide in every poll.
False,Says bag litter increased after San Francisco banned single-use shopping bags .,environment,False,"San Francisco did ban single-use shopping bags, but there is no evidence to suggest that bag litter increased as a result.",False,There has not been any evidence to support the claim that bag litter increased after San Francisco banned single-use shopping bags.,False,There is no evidence to support the claim that bag litter increased after San Francisco banned single-use shopping bags.,False,"San Francisco did ban single-use shopping bags, but there is no evidence to suggest that bag litter increased as a result.",False,"San Francisco did ban single-use shopping bags, but there is no evidence to suggest that bag litter increased as a result."
