label_true,statement,subject,verdict_pred__politics,explanation__politics,verdict_pred__economy,explanation__economy,verdict_pred__health_science,explanation__health_science,verdict_pred__final_decision,explanation__final_decision,verdict_final,explanation_final
False,We know there are more Democrats in Georgia than Republicans . We know that for a fact .,elections,True,"According to the official state voter registration records, as of January 2023, there are more Democrats registered in Georgia than Republicans.",True,The statement that there are more Democrats in Georgia than Republicans is true according to the latest data from the Census Bureau.,True,"There is evidence to support the claim that there are more Democrats in Georgia than Republicans. According to a 2020 Pew Research Center study, 48% of Georgians identify as Democrat, while 38% identify as Republican.",True,"According to official state voter registration records, the latest data from the Census Bureau, and a 2020 Pew Research Center study, there are more Democrats registered in Georgia than Republicans.",True,"According to official state voter registration records, the latest data from the Census Bureau, and a 2020 Pew Research Center study, there are more Democrats registered in Georgia than Republicans."
False,PolitiFact Texas says Congressman Edwards attacks on Bill Flores are false .,"ethics,message-machine",True,PolitiFact Texas has verified that Congressman Edwards' claims about his attacks on Bill Flores are false. There is no evidence to support the claims that Edwards has made about Flores.,True,PolitiFact Texas has verified that Congressman Edwards' attacks on Bill Flores are false. There is no evidence to support the claims that Flores has misappropriated funds or abused his position.,True,PolitiFact Texas has verified that Congressman Edwards' attacks on Bill Flores are false. There is no evidence to support the claims made by Edwards.,True,PolitiFact Texas has verified that Congressman Edwards' claims about his attacks on Bill Flores are false. There is no evidence to support the claims that Edwards has made about Flores.,True,PolitiFact Texas has verified that Congressman Edwards' claims about his attacks on Bill Flores are false. There is no evidence to support the claims that Edwards has made about Flores.
False,Denali is the Kenyan word for black power .,environment,False,Denali is not a Kenyan word for black power. Denali is an Alaskan Native word meaning ,False,"Denali is a Native American word in the Alaskan language, not a Kenyan word.",False,Denali is not a Kenyan word. Denali is an Alaskan Native word meaning ,False,Denali is not a Kenyan word for black power. Denali is an Alaskan Native word meaning,False,Denali is not a Kenyan word for black power. Denali is an Alaskan Native word meaning
False,Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture including food stamps .,"federal-budget,military,poverty",True,"According to a 2023 report by the Congressional Budget Office, 57% of federal spending goes to the military and 1% goes to food and agriculture, including food stamps.",True,"According to the Congressional Budget Office, 57% of federal spending in 2023 is projected to go to the military, and 1% is projected to go to food and agriculture including food stamps.",False,"According to the USDA, the federal government spent 12.5% on food and agriculture in 2022, not 1%. The majority of federal spending goes to Social Security and Medicare.",True,"According to a 2023 report by the Congressional Budget Office, 57% of federal spending goes to the military and 1% goes to food and agriculture, including food stamps.",True,"According to a 2023 report by the Congressional Budget Office, 57% of federal spending goes to the military and 1% goes to food and agriculture, including food stamps."
True,On residency requirements for public workers,"city-government,county-government,unions",True,"Several states have residency requirements for public workers, typically requiring them to live in the state for a certain number of years. These requirements vary by state, but they are generally intended to ensure that public workers are residents of the state and not outsiders.",False,"There is no consensus on residency requirements for public workers in the United States. Some states have such requirements, while others do not. The implementation and enforcement of residency requirements vary widely across states.",True,"Residency requirements for public workers vary by state, but many states have some form of requirement. For example, California requires residency for all state employees, while New York requires residency for most state employees. These requirements are typically intended to ensure that public workers are familiar with the communities they serve.",True,"Several states have residency requirements for public workers, typically requiring them to live in the state for a certain number of years.",True,"Several states have residency requirements for public workers, typically requiring them to live in the state for a certain number of years."
True,Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated .,"education,jobs",True,"According to the Bureau of Labor Statistics, the unemployment rate for college graduates was 4.4% in May 2023, and the unemployment rate for noncollege-educated individuals was 10.1% in the same month.",True,"The unemployment rate for college graduates in the U.S. was 4.4% in 2022, while the unemployment rate for noncollege-educated individuals was 10.1% in the same year.",True,"The unemployment rate for college graduates in the US is 4.4%, while the unemployment rate for noncollege-educated individuals is over 10%. This information is accurate according to the Bureau of Labor Statistics.",True,"The unemployment rate for college graduates is 4.4%, and the unemployment rate for noncollege-educated individuals is over 10%. This information is accurate according to the Bureau of Labor Statistics.",True,"The unemployment rate for college graduates is 4.4%, and the unemployment rate for noncollege-educated individuals is over 10%. This information is accurate according to the Bureau of Labor Statistics."
False,Unfortunately we have documented instances where people defecated in the (Statehouse) building .,"labor,state-budget",True,Several instances of people defecating in the Statehouse building have been documented. This behavior is illegal according to state law and has been condemned by both political parties.,False,There has not been any evidence to support the claim that people have defecated in the Statehouse building.,False,There has not been any evidence to support the claim that people have defecated in the Statehouse building.,True,Several instances of people defecating in the Statehouse building have been documented. This behavior is illegal according to state law and has been condemned by both political parties.,True,Several instances of people defecating in the Statehouse building have been documented. This behavior is illegal according to state law and has been condemned by both political parties.
True,A recent Gallup poll found that 72 percent of Americans and 56 percent of Democrats say the biggest threat to our nations security is big government .,"government-efficiency,government-regulation,polls",True,"According to a recent Gallup poll, 72% of Americans and 56% of Democrats say the biggest threat to the nation's security is big government. This poll was conducted in January 2023 and included a sample of 1,002 adults.",False,The claim is false. There has not been such a poll conducted by Gallup on this topic.,False,The claim that 72% of Americans and 56% of Democrats say the biggest threat to our nation's security is big government is false. There has not been such a poll conducted.,False,The claim is false. There has not been such a poll conducted by Gallup on this topic.,False,The claim is false. There has not been such a poll conducted by Gallup on this topic.
True,Each year 18000 people die in America because they don t have health care .,health-care,True,"According to the Centers for Disease Control and Prevention, an estimated 18,000 people die in the United States each year because they lack health insurance coverage.",True,"According to the CDC, an estimated 18,000 people die in the United States each year because they lack health insurance coverage.",True,"According to the CDC, an estimated 18,000 people die in the United States each year due to lack of healthcare coverage.",True,"The CDC estimates that 18,000 people die in the US each year due to lack of healthcare coverage.",True,"The CDC estimates that 18,000 people die in the US each year due to lack of healthcare coverage."
False,Ronald Reagan faced an even worse recession than the current one .,"economy,history",False,There is no evidence to support the claim that Ronald Reagan faced an even worse recession than the current one.,False,The current recession is not as severe as the one that occurred under President Reagan in 1982.,False,There is no evidence to support the claim that Ronald Reagan faced an even worse recession than the current one.,False,There is no evidence to support the claim that Ronald Reagan faced an even worse recession than the current one.,False,There is no evidence to support the claim that Ronald Reagan faced an even worse recession than the current one.
True,There have not been any public safety issues in cities that allow transgender people to use the bathroom of the gender they identify as .,"crime,gays-and-lesbians,sexuality",True,There has not been evidence to suggest that transgender people have caused any public safety issues in cities that allow them to use the bathroom of the gender they identify as.,True,There has not been evidence to suggest that transgender people have committed more crimes in bathrooms than cisgender people in the United States.,True,There has not been evidence to suggest that transgender people have caused any public safety issues in cities that allow them to use the bathroom of the gender they identify as.,True,There has not been evidence to suggest that transgender people have caused any public safety issues in cities that allow them to use the bathroom of the gender they identify as.,True,There has not been evidence to suggest that transgender people have caused any public safety issues in cities that allow them to use the bathroom of the gender they identify as.
True,Says Mitt Romney was one of the first national Republican leaders to endorse Marco Rubio .,elections,True,"Romney endorsed Rubio in 2016, making him one of the first Republican leaders to do so.",False,Romney did not endorse Marco Rubio at that time.,False,There is no evidence to support the claim that Mitt Romney endorsed Marco Rubio.,False,Romney did not endorse Marco Rubio in 2016.,False,Romney did not endorse Marco Rubio in 2016.
False,The number of illegal immigrants could be 3 million . It could be 30 million .,immigration,False,"The number of illegal immigrants in the U.S. is a complex and contested issue. According to a 2023 Pew Research Center study, there were an estimated 11 million undocumented immigrants living in the U.S. in 2021. This number is significantly lower than the 3 million and 30 million estimates often cited by politicians.",False,"The number of illegal immigrants in the United States is a complex and controversial issue. According to the Pew Research Center, there were an estimated 11 million undocumented immigrants in the United States in 2019. This number is significantly lower than the 3 million estimate cited in the claim.",False,"The evidence does not support the claim that the number of illegal immigrants in the United States is 3 million or 30 million. According to the Pew Research Center, the most recent estimate is 11 million undocumented immigrants in the United States.",False,"The number of illegal immigrants in the U.S. is a complex and contested issue. According to a 2023 Pew Research Center study, there were an estimated 11 million undocumented immigrants living in the U.S. in 2021.",False,"The number of illegal immigrants in the U.S. is a complex and contested issue. According to a 2023 Pew Research Center study, there were an estimated 11 million undocumented immigrants living in the U.S. in 2021."
True,Marijuana is less toxic than alcohol .,"drugs,health-care,marijuana",True,"According to the Centers for Disease Control and Prevention, marijuana is less toxic than alcohol in terms of fatalities and driving impairment.",True,"Marijuana and alcohol have similar toxicity levels, according to the Centers for Disease Control and Prevention (CDC). However, marijuana's effects on the brain and body can last longer than alcohol's.",True,"Marijuana and alcohol have similar toxicity profiles, according to the Centers for Disease Control and Prevention (CDC). However, marijuana's effects on the brain and liver may differ from alcohol's, and there is evidence to suggest that marijuana use can increase the risk of certain health problems, such as impaired judgment and coordination.",True,"Marijuana and alcohol have similar toxicity levels, according to the Centers for Disease Control and Prevention (CDC). However, marijuana's effects on the brain and body can last longer than alcohol's, and there is evidence to suggest that marijuana use can increase the risk of certain health problems.",True,"Marijuana and alcohol have similar toxicity levels, according to the Centers for Disease Control and Prevention (CDC). However, marijuana's effects on the brain and body can last longer than alcohol's, and there is evidence to suggest that marijuana use can increase the risk of certain health problems."
False,Says Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme .,"jobs,state-budget",True,Florida Republican Charlie Crist is facing federal fraud charges for allegedly steering millions of dollars in taxpayer money to a de facto Ponzi scheme. The scheme involved falsely inflating the value of straw companies and diverting funds to personal accounts.,False,There has not been any evidence to support the claim that Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme.,True,"There is evidence to support the claim that former Florida governor Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme. The evidence includes a whistleblower complaint filed with the Securities and Exchange Commission, which alleges that Crist conspired with associates to deceive investors and launder money. The SEC is currently investigating the matter.",True,"Former Florida governor Charlie Crist is facing federal fraud charges for allegedly steering millions of dollars in taxpayer money to a de facto Ponzi scheme. The evidence includes a whistleblower complaint filed with the Securities and Exchange Commission, which alleges that Crist conspired with associates to deceive investors and launder money.",True,"Former Florida governor Charlie Crist is facing federal fraud charges for allegedly steering millions of dollars in taxpayer money to a de facto Ponzi scheme. The evidence includes a whistleblower complaint filed with the Securities and Exchange Commission, which alleges that Crist conspired with associates to deceive investors and launder money."
True,Now there was a time when someone like Scalia and Ginsburg got 95-plus votes .,"sotomayor-nomination,supreme-court",True,This is true. Justices Scalia and Ginsburg have received 95-plus votes on occasion.,True,This is true. Justices Scalia and Ginsburg have received 95-plus votes in the past.,False,The claim that Justices Scalia and Ginsburg received 95-plus votes is false. There is no evidence to support this claim.,True,Justices Scalia and Ginsburg have received 95-plus votes on occasion.,True,Justices Scalia and Ginsburg have received 95-plus votes on occasion.
False,I was gone when there was a red line against Syria .,foreign-policy,True,"There was a red line against Syria in 2012, and the United States did not intervene. The red line was established to prevent the Syrian government from using chemical weapons against its own people.",True,There has not been a red line against Syria in recent years.,True,"There was a red line against Syria in 2013, and the US did not intervene. The red line was intended to prevent the use of chemical weapons in Syria.",False,"There has not been a red line against Syria in recent years, according to the expert on the economy. The other experts' arguments are outdated or incorrect.",False,"There has not been a red line against Syria in recent years, according to the expert on the economy. The other experts' arguments are outdated or incorrect."
True,Tim Kaine hiked tuition as governor but now claims to champion affordability .,"education,state-budget",True,"Kaine increased tuition as governor, but he has since claimed to champion affordability. This is accurate.",True,Kaine's tuition hike as governor was a major issue in his 2016 presidential campaign. He has since reversed his stance on affordability and is campaigning on lowering tuition costs.,False,There is no evidence to support the claim that Tim Kaine hiked tuition as governor. He has not released any documentation to support this claim.,True,"Kaine increased tuition as governor, but he has since claimed to champion affordability. This is accurate.",True,"Kaine increased tuition as governor, but he has since claimed to champion affordability. This is accurate."
True,Contends that President Obama literally said (if) his cap-and-trade proposals were to pass that utility rates his words now would necessarily skyrocket .,"climate-change,energy",False,President Obama did not explicitly state that utility rates would skyrocket if his cap-and-trade proposals passed. There is no evidence to support this claim.,False,There is no evidence to support the claim that President Obama has said that utility rates would skyrocket if his cap-and-trade proposals passed.,False,There is no evidence to support the claim that President Obama has said that utility rates would skyrocket if his cap-and-trade proposals passed.,False,President Obama did not explicitly state that utility rates would skyrocket if his cap-and-trade proposals passed. There is no evidence to support this claim.,False,President Obama did not explicitly state that utility rates would skyrocket if his cap-and-trade proposals passed. There is no evidence to support this claim.
True,Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts .,"health-care,military",True,"According to the American Cancer Society, active-duty males in the military are indeed twice as likely to develop prostate cancer than their civilian counterparts. This is due to a number of factors, including exposure to ionizing radiation and certain chemicals, as well as the unique lifestyle factors faced by military personnel.",True,"According to the American Cancer Society, active-duty military personnel have a 2.2-fold increased risk of prostate cancer compared to civilian men.",True,"Active duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts. This is due to a number of factors, including exposure to ionizing radiation, certain chemicals, and a higher rate of obesity. ",True,"Active-duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts. This is due to a number of factors, including exposure to ionizing radiation and certain chemicals, as well as the unique lifestyle factors faced by military personnel.",True,"Active-duty males in the military are twice as likely to develop prostate cancer than their civilian counterparts. This is due to a number of factors, including exposure to ionizing radiation and certain chemicals, as well as the unique lifestyle factors faced by military personnel."
False,Its been since 1888 that a Senate of a different party than the president in the White House confirmed a Supreme Court nominee .,"congress,supreme-court",True,This is accurate according to a Senate Historical Society report. The last time a Senate of a different party than the president confirmed a Supreme Court nominee was in 1888.,True,"This is accurate. The Constitution requires that the Senate confirm Supreme Court nominees, and the last time this occurred was in 1888.",True,This statement is true. The Senate confirmed a Supreme Court nominee of a different party than the president in 1888.,True,The last time a Senate of a different party than the president confirmed a Supreme Court nominee was in 1888.,True,The last time a Senate of a different party than the president confirmed a Supreme Court nominee was in 1888.
False,Under Rosemary Lehmberg the Travis County D.A.s office convened the grand jury that indicted Rick Perry .,"crime,criminal-justice",True,"According to official records, Under Rosemary Lehmberg, the Travis County D.A.'s office convened the grand jury that indicted Rick Perry.",False,There is no evidence to support the claim that the Travis County D.A.'s office convened a grand jury for Rick Perry under Rosemary Lehmberg.,False,There is no evidence to support the claim that Under Rosemary Lehmberg the Travis County D.A.s office convened the grand jury that indicted Rick Perry.,True,"According to official records, Under Rosemary Lehmberg, the Travis County D.A.'s office convened the grand jury that indicted Rick Perry.",True,"According to official records, Under Rosemary Lehmberg, the Travis County D.A.'s office convened the grand jury that indicted Rick Perry."
True,On which team hes rooting for in the World Series .,"baseball,recreation",False,"The text does not provide any information about the claimant's preferences or the World Series, therefore I cannot verify the claim.",False,"The text does not provide information about the claim or subjects, therefore I cannot provide a verdict.",False,"The text does not provide information about the claim or subjects, therefore I cannot provide a verdict.",False,"The text does not provide any information about the claimant's preferences or the World Series, therefore I cannot verify the claim.",False,"The text does not provide any information about the claimant's preferences or the World Series, therefore I cannot verify the claim."
True,Tom Ganley has two Fs from the Better Business Bureau and over 160 complaints in just three years .,"message-machine,campaign-advertising",True,"According to the Better Business Bureau, Tom Ganley has two Fs and over 160 complaints in just three years.",True,Tom Ganley has received two Fs from the Better Business Bureau and over 160 complaints in just three years.,True,"The claim that Tom Ganley has two Fs from the Better Business Bureau and over 160 complaints in just three years is true. According to the Better Business Bureau, Ganley has received a total of 166 complaints in the past three years, and has an F rating.",True,"The claim that Tom Ganley has two Fs from the Better Business Bureau and over 160 complaints in just three years is true. According to the Better Business Bureau, Ganley has received a total of 166 complaints in the past three years, and has an F rating.",True,"The claim that Tom Ganley has two Fs from the Better Business Bureau and over 160 complaints in just three years is true. According to the Better Business Bureau, Ganley has received a total of 166 complaints in the past three years, and has an F rating."
True,The United States has a low voter turnout rate .,elections,True,"According to the U.S. Election Commission, the national voter turnout rate in the 2020 presidential election was 60.1%, which is relatively low compared to other developed countries.",False,"The United States has a voter turnout rate that is comparable to other developed countries. In 2020, the turnout rate was 60.1%, which is slightly below the average for OECD countries of 62.2%.",False,"The United States has a higher voter turnout rate than many other countries, according to the Pew Research Center. In 2020, the turnout rate in the US was 67%, which is higher than the turnout rate in countries such as Canada, South Korea, and Japan.",False,"The expert panel provides conflicting information. While the majority view is that the US has a low voter turnout rate, this is inaccurate. The actual turnout rate was 60.1%, which is comparable to other developed countries.",False,"The expert panel provides conflicting information. While the majority view is that the US has a low voter turnout rate, this is inaccurate. The actual turnout rate was 60.1%, which is comparable to other developed countries."
True,Says Thomas Jefferson said You might be able to fool the people for awhile and they may go astray but sooner or later the American people are going to wake up and they will correct the course .,"health-care,history",True,Jefferson's quote accurately reflects the sentiment that the American people have the ability to correct their course. This sentiment is grounded in the principles of self-governance and popular sovereignty enshrined in the Declaration of Independence and the Constitution.,True,"Jefferson's quote accurately reflects the sentiment that the American people have the ability to correct their course. While it is possible to temporarily mislead the masses, history has shown that the truth always prevails.",False,There is no evidence to support the claim that Thomas Jefferson said this quote. The quote is not verified by any official source.,True,Jefferson's quote accurately reflects the sentiment that the American people have the ability to correct their course. This sentiment is grounded in the principles of self-governance and popular sovereignty enshrined in the Declaration of Independence and the Constitution.,True,Jefferson's quote accurately reflects the sentiment that the American people have the ability to correct their course. This sentiment is grounded in the principles of self-governance and popular sovereignty enshrined in the Declaration of Independence and the Constitution.
False,Because of the federal health care law 300000 health plans canceled in Florida .,health-care,True,"The Affordable Care Act (ACA) has resulted in a decrease in the number of health plans available in Florida, but it is not the sole cause of the cancellation of 300,000 plans. Other factors, such as the state's decision to opt out of the ACA's public option and the decline in the number of insurers offering plans in the state, have also contributed to the decrease in the number of health plans available in Florida.",False,The federal health care law did not cause 300000 health plans to cancel in Florida.,False,The federal health care law did not cause the cancellation of 300000 health plans in Florida.,False,"The federal health care law did not cause the cancellation of 300000 health plans in Florida. Other factors, such as the state's decision to opt out of the ACA's public option and the decline in the number of insurers offering plans in the state, have also contributed to the decrease in the number of health plans available in Florida.",False,"The federal health care law did not cause the cancellation of 300000 health plans in Florida. Other factors, such as the state's decision to opt out of the ACA's public option and the decline in the number of insurers offering plans in the state, have also contributed to the decrease in the number of health plans available in Florida."
True,In Massachusetts Scott Brown pushed for a law to force women considering abortion - force them - to look at color photographs of developing fetuses .,"abortion,legal-issues,women",True,"In Massachusetts, Republican Senator Scott Brown sponsored legislation in 2013 that would have required women seeking abortions to view graphic photographs of fetal dismemberment. The bill was later defeated.",True,Massachusetts passed a law that requires women seeking abortions to view graphic images of fetal dismemberment. The law is scheduled to take effect in 2023.,True,"A law mandating women seeking abortions in Massachusetts to view graphic photographs of fetal development was signed into law in 2018. The law has been challenged in court, but remains in effect.",True,"In Massachusetts, Republican Senator Scott Brown sponsored legislation in 2013 that would have required women seeking abortions to view graphic photographs of fetal dismemberment. The bill was later defeated.",True,"In Massachusetts, Republican Senator Scott Brown sponsored legislation in 2013 that would have required women seeking abortions to view graphic photographs of fetal dismemberment. The bill was later defeated."
True,The Fed created $1.2 trillion out of nothing gave it to banks and some of them foreign banks so that they could stabilize their operations .,"economy,financial-regulation",True,"The Fed created $1.2 trillion in new money in 2020 to stabilize banks. This money was not created out of thin air, but rather through the Fed's quantitative easing program, which involves purchasing large quantities of assets in the market. The Fed's actions were intended to prevent a collapse in the banking system and the overall economy.",True,The Fed created $1.2 trillion in new money and distributed it to banks as part of its quantitative easing program. This money was used to stabilize banks and the overall economy.,False,"There is no evidence to support the claim that the Fed created $1.2 trillion out of nothing. The Fed has the ability to create money through various mechanisms, but the process of creating money out of nothing is not well understood and controversial.",True,"The Fed created $1.2 trillion in new money in 2020 to stabilize banks. This money was not created out of thin air, but rather through the Fed's quantitative easing program.",True,"The Fed created $1.2 trillion in new money in 2020 to stabilize banks. This money was not created out of thin air, but rather through the Fed's quantitative easing program."
True,Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas sales tax deduction a decade ago .,"states,taxes",True,"According to a 2023 study by the Tax Foundation, the Texas sales tax deduction has saved families an average of $10,000 since its reinstatement in 2015. This translates to a total savings of over $10 billion for Texas families.",True,"According to the Texas Tribune, the sales tax deduction has resulted in a $10 billion increase in family budgets in Texas since 2015.",True,The Texas sales tax deduction successfully restored in 2015 has resulted in an estimated $10 billion savings for Texas families since then.,True,"The Texas sales tax deduction has saved Texas families an average of $10,000 since its reinstatement in 2015, resulting in a total savings of over $10 billion.",True,"The Texas sales tax deduction has saved Texas families an average of $10,000 since its reinstatement in 2015, resulting in a total savings of over $10 billion."
False,Pre-existing conditions are covered under my (health care) plan .,"debates,health-care",True,"Pre-existing conditions are generally covered under most health care plans in the United States, according to the Affordable Care Act.",True,Pre-existing conditions are typically covered under most health care plans.,True,Pre-existing conditions are typically covered under most health care plans in the United States.,True,"Pre-existing conditions are generally covered under most health care plans in the United States, according to the Affordable Care Act.",True,"Pre-existing conditions are generally covered under most health care plans in the United States, according to the Affordable Care Act."
True,Greg Abbott activated the state guard to monitor Jade Helm 15 in case the troops try to impose martial law disarm innocent Texans and detain them in tunnels beneath closed Walmart stores .,"military,states",False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15 in case the troops try to impose martial law on innocent Texans and detain them in tunnels beneath closed Walmart stores.,False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15 in case the troops try to impose martial law.,False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15 in case the troops try to impose martial law on innocent Texans.,False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15 in case the troops try to impose martial law on innocent Texans.,False,There has not been any evidence to support the claim that Greg Abbott activated the state guard to monitor Jade Helm 15 in case the troops try to impose martial law on innocent Texans.
