label,statement,subjects
False,As a U.S. senator with salary and perks ‪ is in the top 1 percent but still paid only 13 percent in taxes last year .,"income,taxes"
False,Shes voted for 60 tax increases hurting the middle class and small businesses .,taxes
False,Republican (small business tax cut) bill spends $80 million for better Google searches not job creation,"small-business,taxes"
False,America is one of the highest-taxed nations in the world .,taxes
True,As governor of Arkansas I cut taxes and fees almost 100 times saving the taxpayers almost $380-million . I left a surplus of nearly $850-million .,taxes
True,I havent raised taxes in the time Ive been the governor of New Jersey .,taxes
True,Gov . Maggie Hassans budget proposal raises taxes on small businesses and increases taxes and fees by $100 million .,"state-budget,taxes"
True,Democrats are kind of falling over each other seeing who can raise taxes faster . It looks like they re going to raise taxes anywhere between 20 to 30 percent .,taxes
True,Trump proposed enacting the largest tax increase in American history .,"candidates-biography,taxes"
True,Kim Myers voted repeatedly to raise taxes on the people of Broome County but made millions off of tax savings when her family business relocated its headquarters .,taxes
False,Says real estate taxes were put in place to pay for Obamacare .,"health-care,taxes"
False,We do not want to raise anybodys tax rates . Thats never been on the table .,"taxes,abc-news-week"
False,Weve got a personal tax system thats so complicated it costs Americans about $500 billion a year to comply with the current tax code .,taxes
True,In fiscal year 2011-2012 4191 abortions were paid for by taxpayers via the Oregon Health Plan .,"abortion,taxes"
False,After how hard you work and how much you pay in taxes New York City ends up getting the money . Im Chris Jacobs . I think its time we have someone in Albany thats making sure our region gets our fair share,taxes
False,Mitt Romney is the first major party candidate for president of the United States in modern times not to release at least 12 years of tax returns .,"candidates-biography,taxes"
True,Says Ohio law gives tax breaks to rich people who own private jets .,"state-budget,taxes"
True,Says New Hampshire has the third-highest property tax in the country .,"corrections-and-updates,taxes"
True,Obama s tax plan cuts taxes for 95 percent of all working families .,taxes
True,Americans spend 6.1 billion hours a year on tax preparation .,taxes
True,In first week as governor Tim Kaine proposed a nearly $4 billion tax increase $4 billion including a tax increase on people earning as little as $17000 a year .,taxes
True,Mitt Romneys pledged to protect (oil companies) record profits and their billions in special tax breaks too .,"energy,taxes"
True,The FCCs net neutrality policy includes whatis essentially a massive tax increase .,"taxes,technology"
False,Says six studies verify that the math adds up for Mitt Romneys tax plan .,taxes
False,A three-cents-per-ounce soda tax in Philadelphia would result in the loss of 2000 family-sustaining Teamster Union jobs and countless other jobs in the beverage industry .,taxes
True,Says 51 percent of federal tax filers paid zero federal income tax .,taxes
True,Says businesses pay roughly 60 percent of taxes in Texas .,"state-budget,taxes"
True,Says Arizona congressional candidate Ray Strauss is a Champion of Big Government for his votes to raise taxes while on the local city council .,taxes
True,Says Oregon is near the top or at the top of the list when it comes to capital gains tax,"state-budget,taxes"
False,Says Texas voters are being asked to act this November on a proposed constitutional amendment affecting property taxes .,"elections,taxes"
True,David Perdue said hed raise taxes .,taxes
False,The IRS will have the ability potentially to deny or delay health care .,"health-care,taxes"
True,For the average middle-class family your taxes today are lower than when I took office .,"job-accomplishments,taxes"
True,Says the United States has the highest corporate tax rate in the world .,"corporations,taxes"
True,Not one tax has been raised since Ive been governor .,taxes
True,The average American is working through the month of May just to pay off the government .,taxes
True,The city of Atlanta has either the highest or second-highest average water bills in the country .,"taxes,water"
True,And delivered more tax relief than the other Republicans combined .,taxes
False,Tom Ganley supports a 23 percent national sales tax that would raise taxes on the middle class while giving a huge tax break to millionaires like himself .,taxes
True,Bill Howell has been the consistent force behind every major tax increase in Virginia in the last decade .,"taxes,voting-record"
True,Ed Gillespies 2006 book promoted an individual health care mandate and recommends that it be enforced by the IRS through the income tax code .,"medicaid,taxes"
True,Says income tax rates under Eisenhower were as high as 90 percent .,taxes
True,Wisconsin is one of the highest taxed states in the nation .,taxes
True,Gwinnett County government has made significant cutbacks in staffing .,"county-budget,taxes"
True,Americans spend 6.1 billion hours a year complying with tax law . It costs us $163 billion to comply with our tax laws annually .,taxes
True,Says hes signed a pledge not to raise taxes four times .,taxes
True,Mike Huckabee raised taxes on dog groomers,taxes
False,I ve traveled the country advocating for the FairTax .,taxes
True,Fifty-one percent - that is a majority of American households - paid no income tax in 2009 . Zero . Zip . Nada .,taxes
False,Says five studies show his tax plan can cut rates and still bring the same revenue without raising taxes on the middle class .,taxes
False,Last week Senator Obama s running mate said get this Raising taxes is patriotic .,taxes
False,When the United States first created the federal income tax frankly nobody below a million dollars a year paid anything .,"history,taxes"
False,John McCain offers billions in tax breaks for oil and drug companies but almost nothing for families like yours .,taxes
False,Sen . Sherrod Browns vote helped pass Barack Obamas job-killing health care law which slapped small businesses throughout Ohio with a $500 billion tax increase .,"health-care,taxes"
False,On tax inversions the Wall Street Journalsurprisingly attacked this tax scheme .,taxes
False,2014 Federal Tax Refunds To Be Delayed Until October 2015 .,taxes
False,Dan Gecker voted to double vehicle registration fees costing (Chesterfield) county residents over $6 million annually .,"county-government,taxes"
False,The working tax cut created over 40000 new jobs in just the last four years .,taxes
False,Weve got more revenue than we ever have .,"economy,taxes"
True,The Florida Legislature raised taxes and fees by almost $2 billion in the 2009 session .,"economy,taxes"
False,I have had to fill out FEC reports for the past six years now and theyre much more detailed than a tax return .,taxes
True,Fifty percent of Speaker Gingrichs tax plan goes to the top 1 percent .,"new-hampshire-2012,taxes"
True,Says the state tax burden per citizen in New York is twice as high as in Florida .,"economy,taxes"
True,Says New Jersey is 50th in return of our federal tax dollars .,"states,taxes"
False,Says someone earning $50000 a year will fare better under his 9-9-9 plan than under the current tax system .,taxes
False,Says the Internal Revenue Service estimated it must hire 16500 agents at a cost of $10 billion to the taxpayer to enforce the federal health care overhaul .,"health-care,taxes"
True,The top 1 percent (of income earners) paid 36.7 percent (of the taxes). . The top 50 percent pay 97.7 percent .,"income,taxes"
True,John McCain voted against the Bush tax cuts both times .,taxes
False,Says state Sen . Randy Hopper R-Fond du Lac unlike typical taxpayers didnt pay taxes,"income,taxes"
False,Says families now pay out 40 percent of their income to taxes .,"income,taxes"
False,A 5-cent charge on paper bags is a tax .,"environment,taxes"
False,Obama says he ll raise taxes on electricity .,taxes
True,Florida has the third most-regressive tax structure .,"poverty,taxes"
False,The 9-9-9 plan does not raise taxes on those that are making the least .,"poverty,taxes"
False,Clayton County offers the lowest operating millage rate in Metro Atlanta .,taxes
True,Due to . tax cuts and lower (property) values 2009 property taxes were almost $3 billion below 2007 property taxes .,taxes
False,Should Democrats get their way every income tax bracket will increase on Jan . 1 2011 . Every single one .,taxes
False,Jeanne Shaheen was principally involved in a plot with Lois Lerner and President Barack Obamas political appointee at the IRS to lead a program of harassment against conservative nonprofit groups during the 2012 election,"government-regulation,taxes"
False,Currently we have some 40-45% of Americans who are not paying any taxes .,taxes
True,Barack Obama said people making less than $250000 would benefit from his plan then said if you re a family making less than $200000 you ll benefit .,taxes
True,Independent analysts found that Trumps tax plan given to the wealthy and big corporations would rack up $30 trillion in debt .,"debt,taxes"
True,Finance experts estimate that paying in cash for the $2.5 billion in projects funded by the sales tax saved Gwinnett County more than $1 billion in interest payments .,"county-budget,taxes"
True,About two-thirds of all consumption is services . . . It was just the opposite when the sales tax was enacted in the 30s .,"state-budget,taxes"
False,As state Commerce secretary Mary Burke drafted sponsored and promoted budgets that raised taxes by billions created high structural deficits and raided funds to finance huge spending hikes .,"state-budget,taxes"
False,In my years in the State Legislature I have never voted for a tax increase .,"message-machine-2012,taxes"
False,Barack Obama promises higher taxes on the sale of your home .,taxes
True,We will not ask for a tax increase to run city government .,"education,taxes"
False,Tim Kaine broke a campaign promise not to raise taxes .,"state-budget,taxes"
True,Says that Wall Street hedge fund managers pay a lower tax rate than does a sheet metal worker in Parma or a school teacher in Cleveland .,"income,taxes"
True,Says Warren Buffett has publicly said his secretary should not be paying a higher tax rate than him .,taxes
True,Says Charlie Crist raised taxes on the middle class by $2.2 billion .,taxes
False,Obama has voted in the United States Senate to increase taxes on people who make as low as $42000 a year .,taxes
True,Says Mitt Romney is proposing a tax cut that gives an average of $250000 to every millionaire in this country .,taxes
True,Says the Multnomah County Library system is the second busiest in the nation .,taxes
False,Every time weve cut the capital gains tax the economy has grown . Whenever we raise the capital gains tax its been damaged .,"economy,taxes"
True,Pat Toomey advocated for eliminating all corporate taxes .,taxes
True,Republicans in Congress refuse to list a single tax loophole they are willing to close .,"federal-budget,taxes"
True,We passed without frankly the help of the Republican caucus we passed 25 tax cuts last year mostly aimed at the middle class and small businesses .,"stimulus,taxes"
False,Property taxes are now 18% higher than when(Mark Sharpe)first took office .,taxes
True,What happens is people like Warren Buffett and he says this himself . pay 15 percent on the millions of dollars that they earn from wealth income . while their secretary is paying a higher rate on her work income . It s not right .,taxes
False,Says Hillary Clinton wants to raise taxes on African-American owned businesses to as much as nearly 50 percent more than theyre paying now .,"small-business,taxes"
True,Ronald Reagan raised taxes in 1982 1984 1985 1986 and 1987 .,"deficit,taxes"
True,Thanks to our reforms the average family will have an extra $322 to spend .,"state-budget,taxes"
True,When oil and gas prices sent state revenues up Palin sent a large share of that revenue directly back to the people of Alaska .,taxes
True,If we dont spend money on a pier then that money does wipe into the general funds of the city or the county and if you send it to the county you never see it again .,taxes
True,(Strickland) raised taxes last year to the tune of $840 million .,taxes
True,While in the Illinois Senate Barack Obama passed tax cuts for hard-working families .,taxes
True,Some politicians want to put new taxes on a lot of groceries .,taxes
True,Republicans approved 12 times larger tax breaks for people making over 350 grand than for the average middle-class person .,"state-budget,taxes"
True,Forty aides who serve President Barack Obama owe $333485 in back taxes .,taxes
False,Sen . McCain s economic plan gives nearly $4-billion in tax breaks to the oil companies but doesn t provide any tax relief to more than 100-million middle-class families .,taxes
True,The 30 percent tax rate called for under President Barack Obamas proposed Buffett Rule is lower than the prescribed tax rate for millionaires already - not just for millionaires for people making over $200000 .,taxes
False,Says Damascus disincorporation would produce NO significant tax savings .,taxes
False,Loranne Ausleys a financial train wreck for taxpayers - pushing gas taxes property taxes taxes on seniors .,"message-machine,taxes"
False,McCain supports tax breaks for companies that ship jobs overseas .,taxes
True,Extending current tax rates would average more than $100000 a year to millionaires and even billionaires .,"taxes,abc-news-week"
False,Democrats are poised now to cause this largest tax increase in U.S. history .,taxes
False,Says U.S. Rep . Tammy Baldwin a candidate for Senate supports raising taxes by $858 billion .,"message-machine-2012,taxes"
False,Obama s plan to raise the capital gains tax hurts the middle class .,taxes
True,By the end of this budget Im in right now taxes will have been cut $4.7 billion in my state .,"job-accomplishments,taxes"
True,In fact New Jersey is a donor state we get 61 cents back on every dollar we send to Washington . And interestingly Kentucky gets $1.51 on every dollar they send to Washington .,taxes
True,Were spending $12000 bucks a kid a year in the school system .,"education,taxes"
False,Says the states budget shortfall is not that much different than it was in 2003 .,"state-budget,taxes"
True,Says middle-class New York State residents will have the lowest tax rate in 70 years .,taxes
True,My plan offers three times as much tax relief to the middle class as Senator McCain s.,taxes
True,Under Obama s tax plan 95 percent of you will get a tax cut .,taxes
True,There was no surge in 501(c)(4) applications in 2010 .,taxes
False,Says that under his tax plan no matter where you are in the stratosphere youre going to be getting a tax cut .,taxes
False,Says Wisconsin Gov . Scott Walkers budget calls for raising property taxes by nearly $500 billion .,"state-budget,taxes"
True,Says tax revenues are the lowest they have been since World War II .,taxes
True,The health care bill has six years of costs against 10 years of tax revenue .,"health-care,taxes"
True,I will keep taxes low and cut them where I can . My opponent will raise them .,taxes
True,Gubernatorial candidate Maggie Hassan supported 33 tax and fee increases as Senate Majority Leader .,taxes
True,One out of four corporations doesnt pay a nickel in (federal income) taxes .,taxes
False,Obama creates new tax on Christmas trees fees get passed on to consumers .,"agriculture,taxes"
True,Obama says McCain went to Bermuda and pledged to protect tax breaks for American corporations that hide their profits offshore .,taxes
False,The administration raises revenue for nationalized health care through a series of new taxes including a light switch tax that would cost every American household $3128 a year .,taxes
False,When the New Hampshire Legislature raised the gasoline tax gas prices in the state were skyrocketing .,"energy,taxes"
False,Says Mitt Romney did not pay taxes for 10 years .,"candidates-biography,taxes"
True,My property taxes went down largely because my technical college portion went down 35.5% because of the money we put in at state .,taxes
True,Says Multnomah County libraries are open 44 hours per week the lowest of any library in the four-county region .,taxes
True,Now I also support the Bush tax cuts . Sen . McCain voted against them originally . He now believes they should be made permanent . I m glad he agrees they should be made permanent .,taxes
True,Brookhaven homeowners pay hundreds of dollars less in property taxes compared with owners of the same-value homes in unincorporated DeKalb County .,taxes
False,The American people spoke pretty loudly . They said stop all the looming tax hikes .,taxes
True,There have been literally hundreds of new tax preferences and loopholes added to the code since 1986 last time we did this .,taxes
False,Hillary Clinton and Barack Obama want to raise taxes on all income brackets .,taxes
True,Says U.S. Senate rival Tommy Thompson wants to give a new $265000 tax cut to millionaires like himself while raising taxes on the middle class .,"message-machine-2012,taxes"
False,We cut property taxes by one-third in the state of Texas while Ive been governor .,"new-hampshire-2012,taxes"
True,Huckabee was one of the highest taxing governors that we had in this country and rivaling Bill Clinton in terms of the Cato ratings .,taxes
False,Obama would experiment with socialism .,taxes
False,Says Hillary Clinton voted to raise taxes on workers earning as little as $41500 .,taxes
True,Says Chris Christie inherited the highest taxes in America and the worst unemployment in the region .,"jobs,taxes"
True,We were able to provide $428 million worth of property tax relief .,"state-budget,taxes"
True,Wisconsins state budget is almost twice as large per person as the state budget of Texas and even after billions in tax cuts Wisconsins working families and businesses remain subject to a heavy tax burden .,"state-budget,taxes"
False,Says CNNs Wolf Blitzer was wrong to say that the wealthiest Americans they pay the most in taxes already - 50 percent of Americans dont even pay any federal income tax .,taxes
False,Bernie Sanderss plan is to raise your taxes to 90 percent .,taxes
True,Never once did they (House Republicans) actually cut spending or reduce the state budget . Even when they cut taxes in 2005 they increased spending . They never paid for their tax cuts .,"state-budget,taxes"
False,I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning (that) I will not raise taxes on the middle class .,"income,taxes"
True,John Boozman is excited about putting a 23 percent national sales tax on everything you buy .,"message-machine,taxes"
True,The federal government owns 30 percent of the land in the 50 states or about 650 million acres .,"federal-budget,taxes"
False,The New York Times writes this long story about Donald Trumps tax returns but didnt point out there was no wrongdoing until paragraph 18 .,"candidates-biography,taxes"
False,No Republicans voted for recent hikes in the income tax payroll tax capital gains tax dividend tax and estate tax . These taxes were all passed under Obamacare .,"health-care,taxes"
True,The top 1 percent of income earners pay 40 percent of all state income taxes and those at the bottom pay little or nothing .,taxes
True,Amiddle-class family donates $1 to charity they get 15 cents off their income tax . Bill Gates donates $1 to charity he takes 35 cents off his income tax .,taxes
False,Recommendations for a major tax overhaul for Georgia are an overall tax hike .,taxes
True,Odd fact for odd draft : No . 2 overall pick will earn more than the No . 1 pick due to no state tax in Florida . So 2 not so bad .,"sports,taxes"
True,Tim Kaine proposed over $6 billion in tax increases from the time he entered the governors mansion until the time he left .,"state-budget,taxes"
True,Says Richard Devlin raised your taxes by $1 billion in a single day .,taxes
False,Says in Newark were paying 80 percent of the school budget from local property taxes .,"education,taxes"
True,The Fair Tax proposal encourages innovation and investment level the playing field for American companies to compete globally .,taxes
False,Says the Simpson-Bowles deficit reduction proposal urged raising $2 trillion in new revenue .,"federal-budget,taxes"
False,Says he has a track record of not raising taxes .,taxes
True,Right now we have the lowest gas tax of anywhere in the country .,"taxes,transportation"
True,Providence has amongst the highest tax rate(s) in the entire country .,taxes
False,Says Democratic state Sen . Jim Holperin voted against a property tax freeze in 2009 and then voted for a $1.5 billion property tax hike .,"state-budget,taxes"
True,Our debt now is about $140000 per household .,"debt,taxes"
True,One man (New Castle Del . County Executive Chris Coons) thought property taxes should be hiked almost 50 percent .,"message-machine,taxes"
True,Says proponents of a bond package for the Austin school district say the district has the second-lowest bond tax rate among the Central Texas area school districts .,"education,taxes"
False,[Eighty-five percent] of the funds collected in each county will be redistributed elsewhere - not spent in the county in which it is collected .,"taxes,transportation"
True,Says Mitt Romney has put forward a plan that would cut taxes for millionaires while raising them for the middle class .,taxes
False,Says Romney tax plan could take away middle-class deductions for child care mortgages and college tuition .,"message-machine-2012,taxes"
True,Americas wealthiest 25 percent pay 86 percent of total income taxes . Wealthiest 5 percent pay 60 percent of total income taxes .,taxes
True,Most of the Bush tax cuts went to people in the top 3 percent of this country .,taxes
True,If voters agree in November to approve a one-cent sales tax increase that will give Hillsborough County the highest sales tax of all Florida counties .,"taxes,transportation"
True,As governor Mike Huckabee supported higher income taxes sales taxes gas taxes grocery taxes tobacco taxes beer taxes Internet taxes nursing home bed taxes .,taxes
False,I didnt raise taxes once .,taxes
False,Oregon is spending $10 million advertising Obamacare with ads that dont even mention the program and how to enroll in it and that dont mention the word insurance .,taxes
True,Its estimated we leave somewhere north of $350 billion a year - thats billion - a year on the table uncollected because IRS doesnt have the resources .,"government-efficiency,taxes"
True,The United States currently has the highest corporate tax rate in the world .,"corporations,taxes"
True,Weve got the highest corporate tax rate in the world .,taxes
True,Says the top 20 percent of income earners pay nearly 70 percent of all federal taxes .,taxes
True,Senator McCain voted against the Bush tax cuts . Now he s for them .,taxes
False,Right now were the highest taxed country in the world .,taxes
True,On tax breaks for businesses,taxes
True,Barack Obama cut taxes for working families .,taxes
True,The Democratic health care bill will collect higher taxes for 10 years and provide health care for only six years .,"health-care,taxes"
False,The IRS is going to be in charge of our health care .,"health-care,taxes"
True,You ve got a building in the Cayman Islands that supposedly houses 12000 corporations . That s either the biggest building or the biggest tax scam on record .,taxes
False,Says Marilinda Garcia supports $150 billion in new taxes .,"economy,taxes"
True,Virginia is headed towards another surplus this year unlike most states .,"state-budget,taxes"
False,Says our taxes have doubled with Rick Perry in office .,taxes
True,Travis County now has the highest urban county tax rate in Texas .,taxes
False,For the new state budget Floridians have sent us $3 billion less of their funding .,"state-budget,taxes"
True,During the Reagan era the richest Americans had their top income tax rate cut in half .,taxes
False,Rubio s tax swap proposal would have been a massive tax increase .,"candidates-biography,taxes"
True,Our tax code is so complicated it extracts $140 billion in extra tax preparation costs every year - one thousand dollars for every American family .,taxes
True,. some of those (tax increases) were either court-ordered or they were voted on by the people and approved by the people for (such) things as roads .,taxes
False,Mike Madigan made a fortune on tax appeals Saving his friends millions . Its an inside game played by people like Merry Marwig Madigans hand-picked candidate . When Marwig thought her property taxes were too high she got them lowered at your expense . Saved so much she did it again . Marwig and Madigan : Profiting from the same corrupt system .,taxes
True,Tennessees grocery tax is one of the highest in the nation .,taxes
False,The 48 49 percent that supports President Barack Obama are people who pay no income tax .,taxes
True,In Florida for eight years we cut taxes every year totaling $19 billion .,"state-budget,taxes"
False,Under Obama s budget plan families making over $250000 are going to lose their mortgage deduction their charitable deductions .,taxes
False,Says Charlie Bass supports Paul Ryan plan that forces seniors to pay $6400 a year more for health care so millionaires can pay less in taxes .,"health-care,taxes"
True,The Greenlight Pinellas 1-cent sales tax is permanent we never get to vote on this again .,"taxes,transportation"
True,The average person only pays about $1800 in state taxes which is the lowest of all 50 states .,taxes
False,Says raising the state income tax rate on millionaires to offset property taxes for other residents is not a tax increase . Its a tax shift .,taxes
True,Under Ted Cruzs tax plan businesses will now have to pay 16 percent on the money they make . They will also have to pay 16 percent on the money they pay their employees .,taxes
False,A new federal program provides subsidized Obama phones with 70 free minutes of cell phone service every month .,"poverty,taxes"
True,Not one penny of (Californias Prop 67) bag ban tax goes to the environment .,"environment,taxes"
False,We worked together to enact . the largest tax cut in Florida history .,taxes
False,Bill Nelson actually voted in favor of higher taxes 272 times .,taxes
False,We have ten different tax brackets and if youre making $9000 youre already in the top tax bracket .,taxes
True,Says he has never voted for raising taxes .,"candidates-biography,taxes"
True,After merging with Tim Hortons of Canada Burger King is not moving . Our headquarters will remain in Miami and (we) will continue to pay all of our federal state and local U.S. taxes .,"corporations,taxes"
True,A far different picture from the prior eight years which saw 115 increases in taxes and fees .,taxes
False,In 2001 former Federal Reserve chairman Alan Greenspan justified increasing spending and cutting taxes saying that we didn t really need to pay down the debt .,"federal-budget,taxes"
False,I dont think the argument can be credibly made that the United States of America is undertaxed compared to our competitors .,taxes
True,Says half the Americans dont pay any income taxes .,taxes
False,The top 1 percent of income-earners pay about 40 percent of all taxes into the federal government .,"federal-budget,taxes"
False,You must list all your guns on your 2010 tax return .,"guns,taxes"
True,Under Gov . John Kasichs budget proposal the top one percent in Ohio will pay $10000 less in income tax each year but Ohios working and middle class families will pay more .,"state-budget,taxes"
False,George Allencast the deciding votefor the 2003Bushtax cuts .,"taxes,voting-record"
False,Says Oregons political tax credit is something every state should have and no other state does .,taxes
False,Obama has proposed 442 tax hikes since taking office .,taxes
True,New Jersey has the highest property taxes in the nation and not by a little . They are the highest property taxes in the nation more than double the national average .,taxes
False,I said no to higher taxes and fees .,"candidates-biography,taxes"
True,The Alternative Minimum Tax . was created by Congress in 1969 to affect 155 wealthy Americans . Because it was never indexed for inflation those original 155 taxpayers has increased to affect about 3.5-million in 2006 .,taxes
False,If Gov . Romneys plan goes into effect the average senior would have to pay $460 a year more in tax for their Social Security .,"social-security,taxes"
True,The richest 1 percent of America will get a bigger tax cut through this bill than the family income of the average family here in Central Texas .,taxes
True,The United States already has the highest corporate tax rate in the world .,"corporations,taxes"
True,On taxes President Barack Obama wants to raise the top rate to 44.8 percent .,taxes
True,Weve seen property taxes go down for the first time in 12 years on a median valued home .,taxes
True,Says President Barack Obama initially said the national health-care mandate isnt a tax but his administration now says it is a tax .,"health-care,taxes"
False,Sen . Obama wants to enact the single largest tax increase since the Second World War .,taxes
True,Says that data from the Center on Budget and Policy Priorities suggest that the Texas budget gap is worse than New Yorks about as bad as Californias but not quite up to New Jersey levels .,"state-budget,taxes"
True,Says he cut tax rates five times,"message-machine,taxes"
True,Americans now spend 100 days out of the year working for government before we even start working for ourselves .,taxes
True,The U.S. would gainrevenue by cutting personal income tax rates in half and ending tax breaks .,"deficit,taxes"
False,Were the seventh highest taxed state in America . And thats not just state its local as well .,taxes
False,Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income .,taxes
True,The Baucus health care bill would require taxes on medical devices such as X-ray machines female condoms HIV tests and surgical needles .,"health-care,taxes"
True,Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100000 pay .,taxes
False,Health proposal would create a 40% tax on health care benefits of middle-class workers .,"health-care,taxes"
True,Says Mitt Romney pays less tax than the guys who installed his car elevators .,taxes
False,Democrats do not have a plan for extending the Bush tax cuts .,taxes
True,Tax dodging costs developing countries $200 billion every year .,"legal-issues,taxes"
True,There are polls showing right now that the American people for the most part think its a bad idea to provide tax cuts to the wealthy .,taxes
True,Five percent of Americans pay over half the income taxes in this country . Forty percent of Americans pay no income taxes at all .,taxes
True,There are no tax increases in this debt limit bill . Period .,"federal-budget,taxes"
True,(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California .,taxes
False,Small businesses that have $250000 in gross sales for the business . Theyre the ones that are looking at massive tax increases .,"small-business,taxes"
True,Raising taxes on investment income has actually lowered the revenue received from the tax while cutting capital gains tax rates has increased revenue .,taxes
True,Using a surcharge on the cigarette tax to help pay for a new downtown sports arena is not feasible under state law .,taxes
False,Were the most highly taxed nation in the world .,taxes
True,Says a change in law he carried stopped a $100 million tax increase in the Dallas school district .,"education,taxes"
True,When we lower tax rates we generate more in revenues . That happened in 86 with the Reagan plan happened in 2001 following the Bush plan .,"federal-budget,taxes"
True,Bill Heller raises taxes . Property taxes . Small business taxes . He even wants to tax the Internet . Mr . Heller said no to balancing the federal budget that puts more debt on our kids .,"message-machine,taxes"
False,Says Matt Bevin has repeatedly failed to pay his taxes .,"ethics,taxes"
True,A construction worker whos making $50 or $60 grand a year shouldnt be paying higher tax rates than the guy whos making $50 million a year . And thats how its working right now .,taxes
True,You cant raise taxes in Ohio . We are one of the highest taxed states in the country .,"message-machine,taxes"
False,Democratic tax hikes led $70 billion of wealth to leave New Jersey between 2004 and 2008 and mainly relocate to Florida North Carolina Virginia and Pennsylvania .,taxes
True,Says New Hampshire had the fourth-lowest unemployment rate in the country during Maggie Hassans time in the state Senate .,"jobs,taxes"
True,The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011 .,"immigration,taxes"
True,We created a flat tax in the state of Utah .,taxes
False,On signing a no-tax pledge,taxes
False,Hillary Clinton and Barack Obama want to raise capital gains taxes which apply to home sales .,taxes
True,There are so many loopholes . our businesses pay effectively one of the lowest tax rates in the world .,taxes
True,Taxes went down under Jerry Brown .,"message-machine,taxes"
False,The Americans for Tax Reform pledge relates to new taxes that were going to be initiated by legislative action .,taxes
True,Hillary [Clinton] wants to raise taxes by over a trillion dollars .,taxes
False,My plan actually gives the middle class the greatest break : $2000 per family .,taxes
True,The highest economic growth decade was the 1960s . Income tax rates were 90 percent .,"economy,taxes"
True,We have a tax code that allows groups to use their political operations within the tax code under the guise of a charity to use undisclosed millions of dollars to do political campaigns .,"elections,taxes"
False,Were the highest taxed nation in the world .,taxes
True,Geithner s failure to pay self-employment taxes while working for the IMF is a mistake that is commonly made for people who are working internationally or for international institutions .,taxes
True,Sen . Rubios (tax plan) would cut taxes for households making around $3 million a year by almost $240000 which is way more than three times the earnings of a typical family .,taxes
False,Ron Oakleys conservative leadership protected local taxpayers over government bureaucrats as theWater Management Districts budget decreased by 58 percent in the four years he served on the board .,"taxes,water"
False,Says his plan would cut taxes without increasing the deficit .,"federal-budget,taxes"
True,Says DonaldTrump proposes tax cuts too - $3 trillion for millionaires like himself and $2 trillion for corporations like his .,taxes
True,Tax rates were significantly higher in the 40s the 50s and the 60s .,taxes
True,Our reserves are now in much better shape than they were just a few years ago .,"county-budget,taxes"
True,A $5-a-night hotel/motel tax thats part of the transportation bill will hurt Georgias convention business by adding extra costs for large groups coming to the state .,"taxes,tourism"
False,The United States has the most number of deductions available to corporations for the corporate income tax .,"corporations,taxes"
True,Says GOP recall challenger Kim Simac was delinquent paying her property taxes eight of the last nine years .,taxes
True,Says while state leaders have cut funding for our schools and other basic priorities the amount of money the state is projected to give away through tax breaks increased by a whopping $3.4 billion .,"state-budget,taxes"
