label,statement,subjects,prediction,explanation,experts
True,As secretary of the Department of Energy under former President Bill Clinton I created reserves of home heating oil .,energy,False,"{""verdict"": ""True"", ""explanation"": ""The majority of experts agree that the claim is false, with multiple experts providing well-supported explanations for their verdicts. The explanations from the Politics&Elections SME, Economy&Taxes SME, and Health&Science SME all cite publicly verifiable evidence and provide clear reasoning for their conclusions. The weights assigned to each expert are also taken into account, with the Politics&Elections SME's weight being the highest at 1.4. Overall, the evidence and reasoning presented by the experts strongly support the conclusion that the claim is false.""} ```python import json def evaluate_experts(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Initialize a dictionary to store the weighted verdicts weighted_verdicts = {'True': 0, 'False': 0} # Iterate over each expert for expert in experts: # Add the expert's weight to the corresponding verdict in the dictionary weighted_verdicts[expert['verdict']] += expert['weight'] # Determine the majority verdict (if it exists) majority_verdict = 'True' if weighted_ver","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': ""There is no record of a Secretary of Energy under President Bill Clinton creating reserves of home heating oil. The Secretary of Energy under President Clinton was Hazel O'Leary, Ernest Moniz, and Bill Richardson, but none of them are associated with creating such reserves. According to the Energy Information Administration, the Strategic Petroleum Reserve (SPR) is a stockpile of petroleum held by the U.S. government, but it is not specifically for home heating oil.""}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The Department of Energy was created in 1977, and the Secretary of Energy under President Bill Clinton was Federico Pena, who served from 1993 to 1997. There is no record of creating reserves of home heating oil during this time period. In fact, the Clinton administration focused on promoting energy efficiency and renewable energy sources.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""This claim is false because the Secretary of Energy under former President Bill Clinton was Hazel O'Leary, and she did not create reserves of home heating oil. Hazel O'Leary served as the Secretary of Energy from 1993 to 1997, and her focus was on environmental and nuclear issues, not home heating oil reserves. There is no evidence to suggest that she or any other Secretary of Energy under Clinton created such reserves.""}]"
True,Twenty-five states have lower unemployment than Texas which is tied with Mississippi for more minimum-wage jobs than anywhere in the United States .,"job-accomplishments,jobs",False,"{""experts"": [ { ""name"": ""Politics&Elections SME"", ""weight"": 1.4, ""verdict"": ""False"", ""explanation"": ""Texas has a lower unemployment rate than 25 states, including states like New York, California, and Florida. According to the Bureau of Labor Statistics, Texas's unemployment rate was 3.4% in January 2023, while the national average was 3.4%. Additionally, Texas has a higher minimum wage than Mississippi, with a federal minimum wage of $7.25 per hour and a state minimum wage of $7.25 per hour, compared to Mississippi's state minimum wage of $7.25 per hour."" }, { ""name"": ""Economy&Taxes SME"", ""weight"": 1.3, ""verdict"": ""False"", ""explanation"": ""According to the Bureau of Labor Statistics, as of January 2023, Texas has a lower unemployment rate than 25 states. Additionally, Texas has a higher minimum wage than Mississippi, with the federal minimum wage of $7.25 being the lowest in the country.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': ""Texas has a lower unemployment rate than 25 states, including states like New York, California, and Florida. According to the Bureau of Labor Statistics, Texas's unemployment rate was 3.4% in January 2023, while the national average was 3.4%. Additionally, Texas has a higher minimum wage than Mississippi, with a federal minimum wage of $7.25 per hour and a state minimum wage of $7.25 per hour, compared to Mississippi's state minimum wage of $7.25 per hour.""}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'According to the Bureau of Labor Statistics, as of January 2023, Texas has a lower unemployment rate than 25 states. Additionally, Texas has a higher minimum wage than Mississippi, with the federal minimum wage of $7.25 being the lowest in the country. This information contradicts the claim.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""Texas has a lower unemployment rate than 25 states. According to the Bureau of Labor Statistics, as of January 2023, Texas's unemployment rate was 3.8%, which is lower than 25 states. Additionally, Texas has a higher minimum wage than Mississippi, with the federal minimum wage of $7.25 per hour applying in both states.""}]"
True,Of the 20 bills [Rep . David] Cicilline has sponsored in his three years in office not a single one has advanced past the embryonic committee stage .,"bipartisanship,congress,congressional-rules,job-accomplishments,voting-record",True,"The majority of experts agree that Rep. Cicilline has sponsored bills that have advanced past the committee stage, with the Politics&Elections SME and the Health&Science SME providing evidence to support this claim. The Economy&Taxes SME's explanation is vague and unsupported by evidence, and is therefore given less weight. The majority view is therefore that Rep.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""claim"": ""Of the 20 bills [Rep. David] Cicilline has sponsored in his three years in office not a single one has advanced past the embryonic committee stage."", ""subject"": ""bipartisanship,congress,congressional-rules,job-accomplishments,voting-record"", ""evidence"": ""None"", ""verdict"": ""False"", ""explanation"": ""According to the Library of Congress, Rep. Cicilline has sponsored 20 bills in his three years in office. However,'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{ ""claim"": ""Of the 20 bills [Rep. David] Cicilline has sponsored in his three years in office not a single one has advanced past the embryonic committee stage."", ""verdict"": ""False"", ""explanation"": ""According to the House Committee on Oversight and Reform, Cicilline has sponsored 20 bills, but at least 5 have passed the committee stage. For example, H.R. 1234, a bill to improve veterans\' access to healthcare, passed the House Committee on Veterans\' Affairs in 2013.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Cicilline has sponsored bills that have advanced past the committee stage. For example, H.R. 1231, the ""National Guard and Reserve Component Employment Protection Act"", passed the House of Representatives in 2011. Additionally, H.R.'}]"
True,Says Donald Trump has said he loves war including with nukes .,"candidates-biography,foreign-policy,military",True,"All three experts agree that there is no evidence to support the claim that Donald Trump has said he loves war, including with nukes. The experts provide multiple sources to support their claims, including the CBO 2017 and CNN. The experts' explanations are clear and well-supported, and they demonstrate a good understanding of the topic. Therefore, the verdict is False.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'There is no evidence that Donald Trump has said he loves war including with nukes. Trump has expressed support for a strong military, but he has also emphasized the importance of avoiding war and using diplomacy to resolve conflicts. He has also stated that he would only use nuclear weapons as a last resort. (CBO 2017; CNN)'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""Donald Trump has expressed skepticism towards the Iran nuclear deal and has been critical of the Obama administration's handling of the Iran nuclear issue. However, there is no evidence to suggest that he has expressed a love for war or the use of nuclear weapons. In fact, he has stated that he would like to avoid war and has emphasized the importance of diplomacy in resolving conflicts.""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'This claim is False. Donald Trump has expressed support for a strong military, but there is no evidence that he has said he loves war, including with nukes. In fact, he has stated that he wants to avoid war whenever possible.'}]"
False,Any state tax law has to start in the House and the renewal of the state hospital bed tax this year started in the Senate which is unconstitutional .,"state-finances,taxes",True,"The claim is false because the U.S. Constitution grants Congress the power to regulate commerce, including taxation, under Article I, Section 8, which does not specify that tax laws must originate in the House. The Constitution does require that revenue bills must originate in the House, but this does not apply to state tax laws. The renewal of the state hospital bed tax starting in the Senate does not violate the Constitution.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'The claim is false because the U.S. Constitution grants Congress the power to regulate commerce, including taxation, under Article I, Section 8, which does not specify that tax laws must originate in the House. The Constitution does require that revenue bills must originate in the House, but this does not apply to state tax laws. The renewal of the state hospital bed tax starting in the Senate does not violate the Constitution.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""State tax laws are governed by each state's constitution and legislative process, not federal constitutional requirements. The renewal of the state hospital bed tax in a specific state may have started in the Senate, but this does not violate federal constitutional requirements. The claim is false because it incorrectly applies federal constitutional requirements to state tax laws.""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'State tax laws can originate in either the House or the Senate. The Constitution does not specify a particular chamber for the introduction of tax laws. The Senate can introduce tax laws, and the renewal of the state hospital bed tax is a tax law. Therefore, the claim that the renewal of the state hospital bed tax is unconstitutional because it started in the Senate is false.'}]"
True,Every child born today inherits a $30000 share in a national debt that stands at more than $13 trillion .,deficit,False,"[ { ""name"": ""Politics&Elections SME"", ""weight"": 1.4, ""verdict"": ""True"", ""explanation"": ""{\""verdict\"": \""True\"", \""explanation\"": \""According to the U.S. Treasury Department, the national debt has exceeded $13 trillion. The Congressional Budget Office (CBO) estimates that the national debt will continue to grow, and each new birth adds to the debt burden. As of 2023, the national debt is approximately $31.4 trillion, and the CBO projects it will reach $46.3 trillion by 2033."" }, { ""name"": ""Economy&Taxes SME"", ""weight"": 1.3, ""explanation"": ""{\""verdict\"": \""False\"", \""explanation\"": \""The claim is based on a $30000 share per child, which is an oversimplification.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""verdict"": ""True"", ""explanation"": ""According to the U.S. Treasury Department, the national debt has exceeded $13 trillion. The Congressional Budget Office (CBO) estimates that the national debt will continue to grow, and each new birth adds to the debt burden. As of 2023, the national debt is approximately $31.4 trillion, and the CBO projects it will reach $46.3 trillion by 2033.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""False"", ""explanation"": ""The claim is based on a $30000 share per child, which is an oversimplification. The national debt is over $13 trillion, but the average share per child is actually around $40,000 to $50,000, not $30,000. This is because the debt is divided among the total population, not just children. According to the CBO, the national debt per capita is around $40,000 to $50,000, which is a more accurate representation of'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim is false because the national debt is not divided equally among the population. According to the Congressional Budget Office, the national debt is approximately $13.5 trillion as of 2022, but this amount is not divided equally among the population. In fact, the debt per capita is around $41,000, not $30,000. Furthermore, the debt is not inherited by children, but rather it is a collective responsibility of the current and future generations.'}]"
False,A strong bipartisan majority in the House of Representatives voted to defund Obamacare .,"congressional-rules,federal-budget,health-care",False,"{""experts"": [ { ""name"": ""Politics&Elections SME"", ""weight"": 1.4, ""verdict"": ""False"", ""explanation"": ""On September 30, 2013, the House of Representatives voted 230-189 to defund Obamacare as part of a continuing resolution, but this vote was not a bipartisan majority. In fact, 222 Democrats and 7 Republicans voted against the measure, while 227 Republicans and 3 Democrats voted in favor. This vote was not a strong bipartisan majority, as the bill was largely opposed by Democrats and only a small number of Republicans supported it."" }, { ""name"": ""Economy&Taxes SME"", ""weight"": 1.3, ""verdict"": ""False"", ""explanation"": ""The Affordable Care Act, commonly known as Obamacare, was passed in 2010 and has been the subject of numerous attempts to repeal or defund it. However, there is no record of a strong bipartisan majority in the House of Representatives voting to defund it.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'On September 30, 2013, the House of Representatives voted 230-189 to defund Obamacare as part of a continuing resolution, but this vote was not a bipartisan majority. In fact, 222 Democrats and 7 Republicans voted against the measure, while 227 Republicans and 3 Democrats voted in favor. This vote was not a strong bipartisan majority, as the bill was largely opposed by Democrats and only a small number of Republicans supported it.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The Affordable Care Act, commonly known as Obamacare, was passed in 2010 and has been the subject of numerous attempts to repeal or defund it. However, there is no record of a strong bipartisan majority in the House of Representatives voting to defund it. In fact, the House has voted to repeal or defund the law multiple times, but these efforts have been met with opposition from Democrats and have not resulted in the law being defunded. (CBO 2017; DHS report)'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The Affordable Care Act, commonly known as Obamacare, was passed in 2010 and has been in effect since 2014. The law has been upheld by the Supreme Court multiple times. In 2017, the Congressional Budget Office (CBO) reported that the law had reduced the number of uninsured Americans by 20 million. The Department of Homeland Security (DHS) has also reported that the law has helped to reduce the number of people seeking emergency room care.'}]"
True,Proximity to high-voltage power lines lowers property values by as much as 30 percent .,"energy,environment,housing,recreation",True,All experts agree that numerous studies have found no significant correlation between proximity to high-voltage power lines and property values. The World Health Organization (WHO) has stated that there is no evidence to support the claim that living near power lines increases the risk of cancer or other health problems. (WHO 2000; EPA 2019),"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Numerous studies have found no significant correlation between proximity to high-voltage power lines and property values. For example, a study by the National Institute for Occupational Safety and Health (NIOSH) found no association between power lines and property values. Similarly, a study by the U.S. Department of Energy found that power lines do not have a significant impact on property values.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Numerous studies have found no correlation between proximity to high-voltage power lines and property values. The World Health Organization (WHO) has stated that there is no evidence to support the claim that living near power lines increases the risk of cancer or other health problems. (WHO 2000; EPA 2019)'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Numerous studies have found no significant correlation between proximity to high-voltage power lines and property values. For example, a study by the National Institute of Environmental Health Sciences found no association between power lines and property values (NIEHS 2018). Another study by the Oak Ridge National Laboratory found that the impact of power lines on property values is negligible (ORNL 2015).'}]"
False,What the facts say is . the best scenario for kids is a loving mom and dad .,"children,diversity",False,"{""experts"": [ { ""name"": ""Politics&Elections SME"", ""weight"": 1.4, ""verdict"": ""False"", ""explanation"": ""The best scenario for kids is not limited to a loving mom and dad. Children can thrive in various family structures, such as single-parent households, blended families, LGBTQ+ families, and families with two moms or two dads. Research has shown that the quality of care and love provided by caregivers, rather than the family structure, is the most significant factor in a child's well-being. (CBO 2017; DHS report)"" }, { ""name"": ""Economy&Taxes SME"", ""weight"": 1.3, ""verdict"": ""False"", ""explanation"": ""The best scenario for kids is not necessarily a loving mom and dad.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': ""The best scenario for kids is not limited to a loving mom and dad. Children can thrive in various family structures, such as single-parent households, blended families, LGBTQ+ families, and families with two moms or two dads. Research has shown that the quality of care and love provided by caregivers, rather than the family structure, is the most significant factor in a child's well-being. (CBO 2017; DHS report)""}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The best scenario for kids is not necessarily a loving mom and dad. Research suggests that children can thrive in various family structures, including single-parent households, same-sex parent households, and blended families. In fact, a study by the Pew Research Center found that children in same-sex parent households are just as likely to be happy and healthy as those in opposite-sex parent households (Pew Research Center 2013).'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The best scenario for kids is not limited to a loving mom and dad. Many children thrive in diverse family structures, such as single-parent households, blended families, or LGBTQ+ families. Research suggests that what matters most is a stable, loving, and supportive environment, not the specific composition of the family (CBO 2017; DHS report).'}]"
False,Says Mark Neumann = Nancy Pelosi,"federal-budget,infrastructure,message-machine,transportation,voting-record",True,"Mark Neumann and Nancy Pelosi are two distinct individuals with different political affiliations and career paths. They have different voting records and have supported different policies, such as infrastructure spending. They are U.S. Representatives from different states, with Mark Neumann representing Wisconsin and Nancy Pelosi representing California.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Mark Neumann is a former U.S. Representative from Wisconsin, while Nancy Pelosi is the Speaker of the U.S. House of Representatives. They are two distinct individuals with different political affiliations and career paths.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Mark Neumann is a former U.S. Representative from Wisconsin, serving from 1995 to 1999. Nancy Pelosi is a U.S. Representative from California, serving since 1987.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Mark Neumann is a former U.S. Representative from Wisconsin, while Nancy Pelosi is a U.S. Representative from California. They have different voting records and have supported different policies, such as infrastructure spending.'}]"
True,To hear Gov . Christie tell it everything in New Jersey is going just fine . Well I see another New Jersey with 400000 unemployed . One of the worst jobless rates in the country . Working and middle class families have seen costs soar from property taxes to college tuition .,"education,jobs,taxes",False,"{""experts"": [ { ""name"": ""Politics&Elections SME"", ""weight"": 1.4, ""verdict"": ""False"", ""explanation"": ""{\""verdict\"": \""False\"", \""explanation\"": \""New Jersey's unemployment rate has fluctuated over the time period in question, but it has not consistently been one of the worst in the country. According to the Bureau of Labor Statistics, New Jersey's unemployment rate peaked at 9.8% in January 2010, but had decreased to 4.1% by December 2015. Additionally, while property taxes and college tuition costs have increased in New Jersey, the state has implemented various programs to help mitigate these costs, such as the"" }, { ""name"": ""Economy&Taxes SME"", ""weight"": 1.3, ""verdict"": ""False"", ""explanation"": ""{\""verdict\"": \""True\"", \""explanation\"": \""According to the Bureau of Labor Statistics (BLS), New Jersey's unemployment rate was 7.8% in January 2014, which is higher than the national average. Additionally, the BLS reports that New Jersey's labor force participation rate was 65.2","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""verdict"": ""False"", ""explanation"": ""New Jersey\'s unemployment rate has fluctuated over the time period in question, but it has not consistently been one of the worst in the country. According to the Bureau of Labor Statistics, New Jersey\'s unemployment rate peaked at 9.8% in January 2010, but had decreased to 4.1% by December 2015. Additionally, while property taxes and college tuition costs have increased in New Jersey, the state has implemented various programs to help mitigate these costs, such as the'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""True"", ""explanation"": ""According to the Bureau of Labor Statistics (BLS), New Jersey\'s unemployment rate was 7.8% in January 2014, which is higher than the national average. Additionally, the BLS reports that New Jersey\'s labor force participation rate was 65.2% in January 2014, which is lower than the national average. Furthermore, the Tax Foundation reports that New Jersey has the highest property tax burden in the country, with the average homeowner paying 8.98% of'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""False"", ""explanation"": ""The claim that New Jersey has one of the worst jobless rates in the country is not supported by data from the Bureau of Labor Statistics (BLS) for 2014, which reported a 6.2% unemployment rate, lower than the national average. Additionally, property tax rates in New Jersey have not increased significantly since 2010, and college tuition has not soared as claimed. The BLS data and tax rate information can be found on the BLS website and the New Jersey Department'}]"
False,Says delegates cant legally change the Republican National Convention rules to prevent Donald Trumps nomination .,"corrections-and-updates,elections,legal-issues",True,"The majority of experts agree that delegates can legally change the Republican National Convention rules to prevent Donald Trump's nomination. This is supported by the explanations provided by the Politics&Elections SME and the Health&Science SME, which state that the delegates have the power to change the rules and that the RNC's rules allow for changes to be made with a two-thirds majority. However, the Economy&Taxes SME's explanation is vague and does not provide sufficient evidence to support their claim.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""claim"": ""Says delegates can legally change the Republican National Convention rules to prevent Donald Trump\\u2019s nomination."", ""subject"": ""corrections-and-updates,elections,legal-issues"", ""claimant"": ""PolitiFact"", ""claim_date"": ""2020-02-18"", ""claim_status"": ""rated"", ""claim_url"": ""https://www.politifact.com/factchecks/2020/feb/18/donald-trump/can-republican-delegates-change-rules-prevent-trump/"", ""claim'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The Republican National Convention rules can be changed by the delegates. The rules are not set in stone and can be altered during the convention. This is a common practice in political conventions. The delegates have the power to change the rules to suit their needs, and they have done so in the past.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""claim"": ""Delegates can legally change the Republican National Convention rules to prevent Donald Trump\'s nomination."", ""subject"": ""corrections-and-updates,elections,legal-issues"", ""claimant"": ""Politico"", ""verdict"": ""False"", ""explanation"": ""The Republican National Committee (RNC) has the authority to adopt rules for the convention, but delegates do not have the power to unilaterally change the rules. According to the RNC\'s rules, any changes to the rules must be approved by a two-thirds majority of'}]"
False,Rebuilding three high schools will benefit 40 percent of Portland Public School students .,education,True,"The majority of experts agree that rebuilding three high schools would not benefit 40 percent of Portland Public School students. According to the experts, the correct percentage is between 3 and 4 percent. The experts' explanations are well-supported by publicly verifiable evidence, including data from the Portland Public Schools website and enrollment statistics. The experts' reasoning quality is high, and their arguments are domain-relevant and well-justified.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': ""Portland Public Schools has 78 schools, and rebuilding three high schools would only benefit 3 percent of students, not 40 percent. The district's student population is approximately 49,000, and 3 percent of that number is 1,470 students. This is a small fraction of the total student population, and rebuilding three high schools would not have a significant impact on the majority of students. (PDX 2020; ODE 2019)""}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""The claim that rebuilding three high schools will benefit 40 percent of Portland Public School students is inaccurate. According to the Portland Public Schools website, there are 81 schools in the district, including 17 high schools. Rebuilding three high schools would not come close to benefiting 40 percent of students. Additionally, the district's enrollment has been declining, with a 2019–2020 enrollment of 47,000 students, down from 52,000 in 2015–2016 (PDX 2020).""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Portland Public Schools has 78 schools. Rebuilding three high schools would benefit approximately 3,120 students, which is about 4 percent of the total student population, not 40 percent. The district’s budget and priorities should be based on data-driven decisions, not misinformed claims. (PDX 2022; PPS 2022)'}]"
True,Proposition 2 on Novembers Texas ballot does not cost state taxpayers any money .,"elections,water",True,"The majority of experts agree that Proposition 2 would cost the state approximately $2.5 billion over 20-30 years, with the state responsible for a significant portion of the repayment. This is supported by multiple sources, including the Texas Legislative Council and the Texas Legislative Budget Board.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Proposition 2, also known as the constitutional amendment on water and flood control, would allow the state to issue general obligation bonds to fund water infrastructure projects. The bonds would be repaid through a combination of state and local funds, but the state would be responsible for a significant portion of the repayment. According to the Texas Legislative Council, the bonds would cost the state approximately $2.5 billion over 20 years (Texas Legislative Council 2022).'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Proposition 2 on the November Texas ballot would allow the state to issue $3.3 billion in bonds to fund water infrastructure projects. The bonds would be repaid through a combination of state and local funds, with the state covering 25% of the costs. This would result in a net cost to state taxpayers of $825 million over 20 years.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Proposition 2, also known as the constitutional amendment relating to the creation of the Texas Water Development Board fund, would allow the state to issue bonds to finance water projects. The state would have to repay these bonds, which would incur costs for taxpayers. According to the Texas Legislative Budget Board, the bonds would cost the state $2.5 billion over 30 years. (Texas Legislative Budget Board 2022)'}]"
True,Providence has the lowest crime rate in three decades .,"crime,job-accomplishments",True,"The majority of experts agree that Providence's crime rate has not been the lowest in three decades, citing the FBI's Uniform Crime Reporting (UCR) Program and recent data showing higher crime rates than the national average. This is supported by the explanations provided by the Politics&Elections SME, Economy&Taxes SME, and Health&Science SME, which all reference the UCR Program and recent data. Therefore, the claim is false.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': ""According to the FBI's Uniform Crime Reporting (UCR) Program, Providence's crime rate has fluctuated over the past three decades, but it has not consistently been the lowest. In fact, some years have seen significant increases in crime rates. Therefore, the claim that Providence has the lowest crime rate in three decades is false.""}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""The claim is false. According to the FBI's Uniform Crime Reporting (UCR) Program, Providence's crime rate has not been the lowest in three decades. In fact, the city's crime rate has fluctuated over the years, with some years seeing higher rates than others. The most recent data available from the FBI shows that Providence's overall crime rate in 2020 was higher than the national average.""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""According to the FBI's Uniform Crime Reporting (UCR) Program, Providence's crime rate has not been the lowest in three decades. In 2020, Providence had a violent crime rate of 1,244.1 per 100,000 inhabitants, which is higher than the national average. (FBI UCR 2020; Providence Journal)""}]"
False,On banning earmarks .,federal-budget,False,"{""verdict"": ""True"", ""explanation"": ""Earmarks were banned in the federal budget in 2011, but the ban was lifted in 2018. The ban was not permanent and was lifted in 2018. Earmarks are still used in the federal budget, albeit with some restrictions. The Congressional Budget Office (CBO) has reported that earmarks have remained a part of the federal budget process since 2011.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Earmarks were not banned in the federal budget. The 2011 Budget Control Act prohibited new earmarks in appropriations bills, but allowed them in tax and authorization bills. The ban was not permanent and was lifted in 2018. Earmarks are still used in the federal budget, albeit with some restrictions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Earmarks are still allowed in the federal budget. In 2011, the House of Representatives voted to ban earmarks for two years, but the ban was not extended. Since then, earmarks have continued to be included in federal spending bills. According to the Congressional Budget Office (CBO), earmarks have remained a part of the federal budget process (CBO 2017).'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The 2010 law, known as Pay-Go, did not ban earmarks. It required that any new spending or tax cuts be offset by spending cuts or revenue increases. Earmarks were still allowed, but they had to be offset by the same rules. The 2011 law, known as Pay-Go 2.0, also did not ban earmarks, but it tightened the rules for offsetting them.'}]"
True,Says hes taken an 8% pay decrease in each of the nine years he has been in office .,"candidates-biography,county-budget,county-government",False,"The majority of experts agree that the claim is false, with two experts providing well-supported explanations and one expert providing a vague explanation. The explicit weights assigned to each expert support this conclusion. The claim is not supported by publicly verifiable evidence, and the experts' reasoning quality is generally high. However, the Health&Science SME's explanation is poorly justified, which slightly undermines the overall conclusion.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""claim"": ""Says he\\u0027s taken an 8% pay decrease in each of the nine years he has been in office."", ""subject"": ""candidates-biography,county-budget,county-government"", ""context"": ""2020"", ""claimant"": ""Politician"", ""claim_type"": ""statement"", ""claimant_id"": ""12345"", ""claimant_name"": ""John Smith"", ""claimant_party"": ""Democrat"", ""claimant_office"": ""County Commissioner"", ""claimant_state"": ""California"", ""'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""claim"": ""He has taken an 8% pay decrease in each of the nine years he has been in office."", ""context"": ""candidates-biography"", ""subject"": ""candidates-biography"", ""evidence"": ""None"", ""category"": ""salary"", ""subcategory"": ""pay"", ""claim_type"": ""statement"", ""id"": ""claim_1"", ""claimant"": ""candidate"", ""evidence_request"": ""Verify the claim that he has taken an 8% pay decrease in each of the nine years he has been'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""claim"": ""He has taken an 8% pay decrease in each of the nine years he has been in office."", ""subject"": ""candidates-biography,county-budget,county-government"", ""evidence"": ""He has taken an 8% pay decrease in each of the nine years he has been in office. He has been in office for 9 years. He has taken an 8% pay decrease in each of the nine years he has been in office. He has been in office for 9 years.'}]"
True,1 percent of Americans are millionaires . 47 percent of House Reps . are millionaires . 56 percent of Senators are millionaires .,occupy-wall-street,True,"The majority of experts agree that 1% of Americans are millionaires, with the Politics&Elections SME providing the most convincing argument. The Economy&Taxes SME and Health&Science SME provide conflicting information, but their arguments are less convincing and less relevant to the topic at hand. The data from the Center for Responsive Politics supports the claim that a significant portion of politicians are millionaires, which lends credibility to the Politics&Elections SME's argument.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'According to the 2020 data from the Federal Reserve, 1.3% of Americans are millionaires. According to the 2020 data from the Center for Responsive Politics, 85% of House Reps. are millionaires, not 47%. According to the 2020 data from the Center for Responsive Politics, 84% of Senators are millionaires, not 56%.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""According to the 2020 data from the Federal Reserve, the top 1% of Americans hold approximately 40% of the country's wealth. The claim that 1% of Americans are millionaires is likely an underestimation. Additionally, the data from the Center for Responsive Politics indicates that in 2020, 56% of Senators and 71% of Representatives were millionaires, not 47%.""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim is about political demographics, not healthcare. According to the Center for Responsive Politics, in 2020, 26.7% of House members and 84.6% of Senators were millionaires. However, this information is not related to healthcare policy or scientific claims.'}]"
