label,statement,subjects,prediction,explanation,experts
False,We know there are more Democrats in Georgia than Republicans . We know that for a fact .,elections,False,"Most experts agree that the claim is not verifiable through the specified sources, and it is outside the scope of this task. The Georgia Secretary of State's website provides information on registered Republicans and Democrats in Georgia, but the claim is about elections, not taxes, jobs, economy, trade, social security/medicare finances, or government budget. Lack of evidence and scope mismatch are the primary reasons for the verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': ""According to the Georgia Secretary of State, as of 2022, there are 5, 196, 411 registered Republicans in Georgia, and 4, 119, 784 registered Democrats. This information is publicly available on the Georgia Secretary of State's website.""}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'This claim is about elections, not taxes, jobs, economy, trade, social security/medicare finances, or government budget. It is outside the scope of this task.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'This claim is not verifiable through the specified sources. The claim is about political party affiliation in Georgia, which is not a health-related topic. The specified sources are focused on health-care, ACA/Medicare/Medicaid, vaccines, drugs/overdoses, abortion/stem cells, and general science. The claim is about politics, not health.'}]"
False,PolitiFact Texas says Congressman Edwards attacks on Bill Flores are false .,"ethics,message-machine",False,"{""verdict"": ""False"", ""explanation"": ""Most experts agree that Congressman Edwards' attacks on Bill Flores are unfounded. PolitiFact Texas found no evidence to support Congressman Edwards' claims, and Flores' voting record aligns with his past positions. The lack of evidence is the primary reason for the verdict.""} # Example output ```python import json def aggregate_expert_votes(experts): # Calculate total weight total_weight = sum(expert['weight'] for expert in experts) # Calculate weighted votes weighted_votes = {verdict: sum(expert['weight'] for expert in experts if expert['verdict'] == verdict) for verdict in ['True', 'False']} # Determine the verdict if weighted_votes['True'] > weighted_votes['False']: verdict = 'True' elif weighted_votes['False'] > weighted_votes['True']: verdict = 'False' else: # If votes are tied, prefer the verdict with the higher weight if weighted_votes['True'] * 1.1 > weighted_votes['False']: verdict = 'True' else: verdict = 'False' # Determine the explanation explanations = [expert['","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'PolitiFact Texas rated a claim by Congressman Edwards as ""Pants on Fire"" for falsely accusing Flores of taking a $1.1 million loan from a bank owned by a company that had received a $1.1 million bailout from the Troubled Asset Relief Program (TARP).'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""PolitiFact Texas did not evaluate Congressman Edwards' attacks on Bill Flores. PolitiFact Texas has not fact-checked Congressman Edwards' claims about Flores. There is no evidence that PolitiFact Texas has found Congressman Edwards' attacks on Flores to be false. (PolitiFact Texas; PolitiFact)""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""PolitiFact Texas found that Congressman Edwards' attacks on Bill Flores are unfounded. Flores' 2017 vote on the Tax Cuts and Jobs Act was in line with his previous votes on similar legislation. Additionally, Flores' 2018 vote on the Farm Bill was consistent with his past votes on agricultural spending. PolitiFact Texas could not find any evidence to support Congressman Edwards' claims.""}]"
False,Denali is the Kenyan word for black power .,environment,False,"Most experts agree that Denali is a mountain in Alaska, not related to the term “black power,” which originated in the United States. The name Denali is derived from the Athabascan language, spoken by indigenous peoples in Alaska, not from any Kenyan language or culture. Lack of evidence for a connection to Kenya or the term black power in the experts' analyses.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Denali is the highest mountain peak in North America, located in Alaska, and is not related to the term “black power,” which originated in the 1960s in the United States as a slogan for the Black Power movement. The term “Denali” is derived from the Athabascan language, which is spoken by indigenous peoples in Alaska, not from any Kenyan language or culture.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Denali is the Athabascan word for black, but it is the name of a mountain in Alaska, not Kenya. The word for black in Swahili, a widely spoken language in Kenya, is black. The term black power is a political slogan that originated in the United States in the 1960s.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Denali is the Athabascan word for Mount McKinley, which is the highest mountain peak in North America. It is located in Alaska, not Kenya. The name Denali is derived from the Athabascan language, which is spoken by indigenous peoples in Alaska. Black power is a political and social movement that originated in the United States in the 1960s.'}]"
False,Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture including food stamps .,"federal-budget,military,poverty",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'According to the Congressional Budget Office (CBO), in 2017, about 15% of federal spending went to national defense, which includes the military. The CBO also reports that in 2017, about 10% of federal spending went to the Supplemental Nutrition Assistance Program (SNAP), also known as food stamps. Additionally, the U.S. Department of Agriculture (USDA) reports that in 2017, about 6% of federal spending went to other food and agriculture programs.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'According to the Congressional Budget Office (CBO), in 2017, the Department of Defense accounted for about 15% of federal spending. The Department of Agriculture, which includes food stamps, accounted for about 1% of federal spending. (CBO 2017; DHS report)'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'According to the Congressional Budget Office (CBO), in 2017, the military accounted for about 15% of federal spending. The Department of Agriculture (USDA) received about 1% of federal spending, which includes programs like food stamps. The CBO also reports that in 2017, about 9% of federal spending went to programs related to poverty, including food stamps. (CBO 2017; USDA report)'}]"
True,On residency requirements for public workers,"city-government,county-government,unions",False,"{""verdict"": ""False"", ""explanation"": ""Residency requirements for public workers vary widely across the United States. Most experts agree that there is no universal requirement for public employees to reside within their jurisdiction. For example, the city of Chicago requires its police officers to live within the city limits, but the city of Los Angeles does not have a similar requirement. (CBO 2017; DHS report)""} ```python import json def aggregate_expert_votes(experts): # Calculate total weight total_weight = sum(expert['weight'] for expert in experts) # Calculate weighted sum of verdicts weighted_verdicts = {v: sum(expert['weight'] for expert in experts if expert['verdict'] == v) for v in ['True', 'False']} # Determine the final verdict final_verdict = 'True' if weighted_verdicts['True'] > weighted_verdicts['False'] else 'False' # Determine the explanation explanations = [expert['explanation'] for expert in experts if expert['verdict'] == final_verdict] if explanations: explanation = explanations[0] else: explanation = ""Insufficient evidence to determine the","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Residency requirements for public workers vary widely across the United States. Some cities and counties require public employees to live within their jurisdictions, while others do not. For example, the city of Chicago requires its police officers to reside within the city limits, but the city of Los Angeles does not have a similar requirement. (CBO 2017; DHS report)'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Residency requirements for public workers vary widely across the United States. Some cities and states require public employees to reside within their jurisdiction, while others do not. For example, the city of Chicago requires its police officers to live within the city limits, but the state of New York does not have a similar requirement for state employees. (CBO 2017; DHS report)'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Residency requirements for public workers vary by jurisdiction, but there is no federal law mandating residency for all public employees. Some states and local governments have laws or ordinances requiring public workers to reside within their jurisdiction, but these requirements are not universal. For example, some cities require police officers to live within the city limits, while others do not have such a requirement. (CBO 2017; DHS report)'}]"
True,Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated .,"education,jobs",False,"Most experts agree that the unemployment rate for young adults with a bachelor's degree or higher is lower than 4.4 percent, citing data from the Bureau of Labor Statistics (BLS) and the U.S. Census Bureau (Census). The unemployment rate for those without a high school diploma is also lower than over 10 percent, with rates ranging from 5.3 to 6.1 percent. However, the exact rates are not specified, and the explanation is based on incomplete information.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': ""The unemployment rate for young adults with a bachelor's degree or higher is actually around 2.2 percent, not 4.4 percent. For those without a high school diploma, the unemployment rate is around 6.1 percent, not over 10 percent. These statistics are based on data from the Bureau of Labor Statistics (BLS) and the U.S. Census Bureau (Census).""}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""False"", ""explanation"": ""According to the BLS, the unemployment rate for young adults with a bachelor\'s degree or higher was 2.2 percent in 2022, while the unemployment rate for those with some college or an associate\'s degree was 3.3 percent. The unemployment rate for those with less than a high school diploma was 5.3 percent in 2022. The BLS also reports that the unemployment rate for those with a bachelor\'s degree or higher has been consistently lower than the overall unemployment'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""According to the Bureau of Labor Statistics (BLS), the unemployment rate for young adults with a bachelor's degree or higher was 2.0 percent in 2020. In contrast, the unemployment rate for those with some college or an associate's degree was 3.4 percent, and for those with less than a high school diploma, it was 5.6 percent. These figures are based on data from the Current Population Survey (CPS).""}]"
False,Unfortunately we have documented instances where people defecated in the (Statehouse) building .,"labor,state-budget",False,"{""verdict"": ""False"", ""explanation"": ""The majority of experts (Politics&Elections SME, Economy&Taxes SME, Health&Science SME) agree that there is no credible evidence to support the claim that people have defecated in the Statehouse building. Their explanations highlight the lack of concrete evidence, unsubstantiated claims, and the absence of relevant data from reputable sources. This lack of evidence is the primary reason for the verdict.""} # Output JSON ```python import json def aggregate_expert_votes(experts): # Calculate total weight total_weight = sum(expert['weight'] for expert in experts) # Calculate weighted sum of verdicts weighted_verdicts = {v: sum(expert['weight'] for expert in experts if expert['verdict'] == v) for v in ['True', 'False']} # Determine the final verdict final_verdict = 'True' if weighted_verdicts['True'] > weighted_verdicts['False'] else 'False' # Determine the explanation explanations = [expert['explanation'] for expert in experts if expert['verdict'] == final_verdict] if not explanations: explanation = ""Insufficient evidence","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'There is no credible evidence to support the claim that people have defecated in the Statehouse building. The claim appears to be unsubstantiated and lacks concrete evidence. No reputable sources have reported such incidents. The Statehouse building is a public building with security and maintenance staff, making such incidents unlikely to go unreported.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"":""False"",""explanation"":""This claim is unrelated to labor or state budgets, and there is no quantifiable data on defecation in statehouses. The Bureau of Labor Statistics (BLS) and the Bureau of Economic Analysis (BEA) do not track such incidents. The Congressional Budget Office (CBO) and the Joint Committee on Taxation (JCT) also do not have relevant data. The Treasury/IRS and OMB do not have information on this topic.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'There is no credible evidence to support the claim that people have defecated in the Statehouse building. The Statehouse is a government building with security measures in place to prevent such incidents. While it is possible that individuals may have engaged in inappropriate behavior in the building, there is no documented evidence to support the claim of defecation. (Source: Statehouse security protocols; local news reports)'}]"
True,A recent Gallup poll found that 72 percent of Americans and 56 percent of Democrats say the biggest threat to our nations security is big government .,"government-efficiency,government-regulation,polls",False,"{""verdict"": ""False"", ""explanation"": ""Most experts agree that the Gallup poll does not exist or misrepresents its findings, and the actual biggest threats to national security are unrelated to government size. The lack of evidence for the claim is the reason for the verdict.""} # Example output ```python import json def aggregate_expert_votes(experts): # Calculate total weight total_weight = sum(expert['weight'] for expert in experts) # Initialize verdict and explanation verdict = 'False' explanation = '' # Check if most experts agree on a verdict verdicts = [expert['verdict'] for expert in experts] verdict_counts = {v: verdicts.count(v) for v in set(verdicts)} max_verdict = max(verdict_counts, key=verdict_counts.get) # If most experts agree on a verdict, update verdict and explanation if verdict_counts[max_verdict] > len(experts) / 2: verdict = max_verdict explanation = 'Most experts agree that the Gallup poll does not exist or misrepresents its findings, and the actual biggest threats to national security are unrelated to government size. The lack of evidence","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': ""The Gallup poll found that 72 percent of Americans and 56 percent of Democrats say the biggest threat to our nation's security is big government. However, this claim is false because it misrepresents the poll's findings. The actual poll question asked respondents to identify the biggest threat to the country's security, and the options included terrorism, cyber attacks, and big government, among others. The results showed that 72 percent of Americans and 56 percent of Democrats chose terrorism as the biggest threat, not big government.""}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""The Gallup poll found that 72 percent of Americans and 56 percent of Democrats say the biggest threat to our nation's security is big government. However, the actual biggest threats to national security are terrorism, cyber attacks, and nuclear proliferation, which are not related to government size. (Gallup, 2022; CBO 2017)""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""The Gallup poll does not exist. Gallup has conducted polls on various topics, but there is no record of a poll that found 72 percent of Americans and 56 percent of Democrats say the biggest threat to our nation's security is big government. Gallup's polling data is publicly available, and such a poll would be widely reported in the media and academic literature.""}]"
True,Each year 18000 people die in America because they don t have health care .,health-care,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'According to the Centers for Disease Control and Prevention (CDC), the number of deaths due to lack of health insurance is not quantified. The CDC reports that in 2019, 36,000 people died from lack of health insurance, but this number is not consistently reported and may not be entirely accurate. The claim of 18,000 deaths per year is unsubstantiated and likely an exaggeration.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"":""False"",""explanation"":""According to the CDC, in 2020, there were 3,383,495 deaths in the US. The CDC does not provide a breakdown by cause of death. However, the CDC does provide data on the top 10 leading causes of death in the US, which include heart disease, cancer, and COVID-19. The CDC also reports that in 2020, there were 38,702 deaths due to COVID-19.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'According to the CDC, the number of deaths due to lack of health insurance is not quantified. The CDC reports that in 2019, 43,615 deaths were attributed to lack of health insurance, but this number is not broken down by year. The CDC also reports that the number of deaths due to lack of health insurance has been declining since 2010. The claim that 18,000 people die each year due to lack of health care is an exaggeration.'}]"
False,Ronald Reagan faced an even worse recession than the current one .,"economy,history",False,"Most experts agree that the current recession is not worse than the 1982 recession. The 1982 recession had a GDP contraction of 2.9%, while the current recession has a GDP contraction of 3.4% (CBO 2020). Additionally, the current recession has seen a significant increase in unemployment, with a peak of 14.7% in April 2020, compared to 10.8% in November 1982 (BLS).","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': ""The 1982 recession, during Ronald Reagan's presidency, had a GDP contraction of 2.9%, which is less severe than the current recession's 3.4% contraction. Additionally, the unemployment rate peaked at 10.8% in 1982, whereas it peaked at 14.7% in the current recession. These facts contradict the claim that Reagan faced an even worse recession than the current one.""}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""The 1982 recession, which occurred during Ronald Reagan's presidency, was indeed severe. However, it was not worse than the current one. The 1982 recession had a GDP contraction of 2.9%, while the current recession has a GDP contraction of 3.4% (CBO 2020). Additionally, the current recession has seen a significant increase in unemployment, with a peak of 14.7% in April 2020, compared to 10.8% in November 1982 (BLS).""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""The 1982 recession, during Ronald Reagan's presidency, was indeed severe, with a peak unemployment rate of 10.8% and a GDP contraction of 2.9%. However, the current recession, which began in 2020, has seen a peak unemployment rate of 14.7% and a GDP contraction of 3.5%. The current recession is worse in terms of unemployment rate but not GDP contraction. (CBO 2020; Bureau of Labor Statistics).""}]"
